times,counts
-4,1
-3,2
-2,6
-1,4
0,8
1,10
2,16
3,12
4,14
5,14
6,20
7,20
8,21
9,17
10,20
11,25
12,30
13,16
14,17
15,24
16,23
17,20
18,23
19,30
20,26
21,29
22,28
23,27
24,20
25,29
26,32
27,31
28,29
29,32
30,30
31,15
32,22
33,25
34,19
35,32
36,25
37,29
38,26
39,29
40,25
41,27
42,30
43,21
44,33
45,35
46,42
47,32
48,34
49,33
50,34
51,30
52,36
53,28
54,28
55,25
56,19
57,23
58,52
59,34
60,29
61,28
62,36
63,35
64,39
65,39
66,32
67,45
68,45
69,41
70,44
71,33
72,37
73,36
74,43
75,34
76,49
77,29
78,50
79,45
80,46
81,46
82,35
83,42
84,43
85,34
86,37
87,42
88,28
89,48
90,37
91,51
92,40
93,40
94,35
95,41
96,43
97,35
98,37
99,30
100,22
101,14
102,9
103,6
104,3
