times,counts
-4,1
-3,1
-2,9
-1,8
0,18
1,16
2,14
3,15
4,13
5,16
6,20
7,14
8,26
9,14
10,18
11,17
12,13
13,20
14,18
15,27
16,15
17,17
18,16
19,23
20,20
21,22
22,22
23,24
24,21
25,26
26,20
27,29
28,20
29,8
30,16
31,16
32,22
33,26
34,11
35,21
36,17
37,20
38,19
39,13
40,17
41,11
42,16
43,19
44,8
45,12
46,12
47,13
48,15
49,9
50,13
51,7
52,12
53,7
54,4
55,10
56,11
57,7
58,9
59,7
60,10
61,16
62,14
63,9
64,11
65,16
66,6
67,9
68,7
69,8
70,8
71,2
72,11
73,9
74,3
75,4
76,1
77,3
78,4
79,4
80,1
81,1
82,1
83,4
84,4
85,3
86,3
89,1
90,3
95,2
