times,counts
-4,1
-3,1
-2,4
-1,4
0,9
1,11
2,19
3,19
4,11
5,20
6,20
7,12
8,26
9,15
10,11
11,16
12,16
13,21
14,11
15,22
16,24
17,25
18,20
19,20
20,21
21,32
22,31
23,24
24,30
25,23
26,35
27,41
28,37
29,30
30,27
31,27
32,43
33,48
34,34
35,52
36,35
37,38
38,36
39,48
40,45
41,44
42,53
43,48
44,38
45,30
46,48
47,47
48,53
49,53
50,44
51,49
52,53
53,41
54,50
55,58
56,55
57,56
58,48
59,57
60,55
61,51
62,56
63,46
64,62
65,36
66,55
67,62
68,54
69,57
70,50
71,52
72,43
73,52
74,55
75,55
76,59
77,51
78,54
79,64
80,44
81,64
82,43
83,54
84,73
85,54
86,60
87,65
88,45
89,55
90,57
91,44
92,67
93,50
94,78
95,62
96,55
97,48
98,62
99,39
100,33
101,18
102,17
103,9
104,2
105,5
107,2
108,1
