times,counts
-3,3
-2,5
-1,5
0,7
1,8
2,13
3,15
4,13
5,12
6,14
7,13
8,12
9,15
10,13
11,11
12,14
13,11
14,14
15,11
16,9
17,21
18,13
19,20
20,8
21,17
22,25
23,10
24,29
25,13
26,16
27,19
28,13
29,15
30,27
31,28
32,24
33,18
34,23
35,23
36,18
37,20
38,26
39,19
40,18
41,19
42,25
43,25
44,20
45,17
46,12
47,14
48,14
49,20
50,10
51,6
52,20
53,14
54,10
55,18
56,12
57,8
58,5
59,14
60,9
61,20
62,11
63,18
64,15
65,14
66,7
67,8
68,17
69,10
70,10
71,10
72,9
73,8
74,13
75,9
76,10
77,16
78,7
79,13
80,6
81,8
82,8
83,8
84,17
85,6
86,6
87,8
88,7
89,10
90,9
91,14
92,12
93,5
94,4
95,15
96,8
97,6
98,1
99,5
100,4
101,5
102,1
103,1
104,2
