times,counts
-4,1
-3,3
-2,4
-1,9
0,14
1,18
2,17
3,15
4,22
5,27
6,27
7,13
8,27
9,35
10,35
11,28
12,27
13,34
14,30
15,23
16,34
17,36
18,28
19,40
20,27
21,37
22,40
23,29
24,34
25,30
26,25
27,33
28,37
29,29
30,29
31,20
32,45
33,47
34,38
35,43
36,35
37,45
38,34
39,46
40,41
41,37
42,45
43,51
44,52
45,48
46,45
47,37
48,48
49,41
50,41
51,52
52,36
53,50
54,49
55,55
56,66
57,51
58,33
59,64
60,58
61,46
62,44
63,53
64,59
65,60
66,35
67,54
68,66
69,78
70,50
71,62
72,53
73,60
74,77
75,55
76,59
77,65
78,71
79,52
80,54
81,49
82,75
83,77
84,59
85,51
86,56
87,65
88,71
89,59
90,58
91,61
92,73
93,60
94,49
95,72
96,56
97,62
98,39
99,48
100,24
101,17
102,17
103,7
104,4
105,3
106,1
