times,counts
-3,3
-2,7
-1,8
0,17
1,15
2,18
3,25
4,21
5,24
6,17
7,21
8,18
9,23
10,17
11,18
12,20
13,27
14,19
15,10
16,29
17,27
18,27
19,29
20,30
21,18
22,20
23,19
24,31
25,23
26,29
27,14
28,25
29,22
30,24
31,27
32,15
33,25
34,18
35,15
36,29
37,17
38,23
39,25
40,22
41,14
42,12
43,19
44,15
45,14
46,18
47,16
48,19
49,17
50,13
51,19
52,22
53,14
54,12
55,13
56,18
57,22
58,18
59,15
60,12
61,24
62,17
63,20
64,13
65,20
66,15
67,10
68,13
69,16
70,9
71,13
72,15
73,10
74,12
75,10
76,9
77,9
78,5
79,12
80,10
81,11
82,8
83,12
84,10
85,7
86,6
87,9
88,6
89,5
90,6
91,9
92,4
93,5
94,6
95,2
96,6
97,8
98,6
99,4
101,1
102,2
104,1
