times,counts
-3,1
-2,4
-1,8
0,14
1,6
2,8
3,20
4,16
5,19
6,17
7,21
8,16
9,30
10,16
11,22
12,29
13,26
14,22
15,28
16,24
17,22
18,27
19,30
20,24
21,21
22,42
23,21
24,33
25,25
26,32
27,29
28,33
29,29
30,18
31,26
32,32
33,31
34,23
35,28
36,24
37,21
38,31
39,30
40,26
41,34
42,28
43,26
44,36
45,35
46,32
47,25
48,35
49,31
50,37
51,27
52,37
53,32
54,32
55,33
56,31
57,32
58,32
59,35
60,30
61,36
62,28
63,25
64,29
65,36
66,41
67,37
68,35
69,45
70,45
71,21
72,24
73,35
74,23
75,37
76,30
77,31
78,40
79,24
80,30
81,37
82,29
83,38
84,41
85,35
86,34
87,35
88,37
89,29
90,45
91,38
92,42
93,46
94,49
95,46
96,28
97,25
98,46
99,32
100,24
101,17
102,7
103,7
104,5
105,2
106,1
107,1
