times,counts
0,12
1,14
2,15
3,14
4,15
5,18
6,14
7,11
8,10
9,9
10,14
11,6
12,9
13,12
14,9
15,11
16,10
17,12
18,23
19,12
20,17
21,20
22,18
23,15
24,25
25,18
26,16
27,19
28,10
29,24
30,23
31,25
32,21
33,14
34,18
35,11
36,13
37,14
38,15
39,7
40,11
41,14
42,12
43,14
44,10
45,16
46,11
47,13
48,16
49,8
50,8
51,5
52,9
53,11
54,6
55,10
56,8
57,7
58,10
59,10
60,8
61,10
62,9
63,7
64,4
65,7
66,7
67,8
68,8
69,8
70,7
71,7
72,2
73,6
74,2
75,1
76,2
77,2
78,3
79,2
81,1
82,3
83,2
84,1
85,2
86,4
87,2
88,1
89,1
91,2
92,1
93,3
94,1
95,3
96,3
98,4
99,3
100,3
