times,counts
-3,4
-2,4
-1,9
0,15
1,12
2,13
3,17
4,19
5,22
6,23
7,14
8,31
9,16
10,22
11,30
12,26
13,25
14,32
15,36
16,27
17,23
18,26
19,21
20,26
21,34
22,31
23,33
24,36
25,26
26,26
27,23
28,27
29,27
30,29
31,24
32,27
33,29
34,36
35,24
36,33
37,26
38,37
39,18
40,21
41,24
42,25
43,28
44,25
45,29
46,16
47,19
48,17
49,22
50,29
51,21
52,25
53,19
54,21
55,28
56,20
57,21
58,20
59,24
60,31
61,18
62,24
63,17
64,28
65,23
66,27
67,27
68,21
69,32
70,30
71,29
72,29
73,34
74,31
75,31
76,33
77,27
78,29
79,36
80,22
81,31
82,33
83,32
84,21
85,25
86,31
87,26
88,18
89,23
90,18
91,22
92,16
93,15
94,21
95,25
96,27
97,25
98,19
99,14
100,17
101,8
102,13
103,4
104,3
105,1
106,1
