,times,counts,rates
107,-23,0,1.0363292930331673e-09
108,-22,0,2.104273831410705e-08
109,-21,0,2.98961890976982e-07
110,-20,0,3.126823166803452e-06
111,-19,0,2.5218634132476823e-05
112,-18,0,0.00016648702317707446
113,-17,0,0.0009224411702572597
114,-16,0,0.004324173928136557
115,-15,0,0.01722680152155472
116,-14,0,0.05861560961323568
117,-13,0,0.17150329101509904
118,-12,0,0.435108162243033
119,-11,0,0.9665834146562293
120,-10,0,1.9024160308838234
121,-9,0,3.363001680525969
122,-8,0,5.413984989547349
123,-7,0,8.026007231311365
124,-6,0,11.025014058780153
0,-5,1,14.061157921339982
1,-4,1,16.670375102320637
2,-3,4,18.455258766202032
3,-2,3,19.27501828629666
4,-1,3,19.28550435398303
5,0,11,18.808376588528894
6,1,12,18.161471048208078
7,2,18,17.564296531516465
8,3,14,17.122439385618858
9,4,16,16.852102742247023
10,5,22,16.72053961370352
11,6,14,16.680227922653646
12,7,17,16.683265834332644
13,8,20,16.69020284390086
14,9,17,16.68609727926466
15,10,15,16.69105321691227
16,11,17,16.758546043467998
17,12,19,16.97597673495556
18,13,16,17.46308785015018
19,14,18,18.325628957135343
20,15,13,19.540000501513784
21,16,20,20.842569814044694
22,17,19,21.765905867794633
23,18,19,21.862992915934306
24,19,14,20.964902647020317
25,20,12,19.273265754760963
26,21,18,17.24755632563078
27,22,21,15.401114569178578
28,23,23,14.127229937609311
29,24,23,13.605465165537941
30,25,23,13.789630023841934
31,26,21,14.460787855560687
32,27,20,15.3157417484164
33,28,13,16.055645287268526
34,29,10,16.454363766042366
35,30,21,16.403625720603074
36,31,12,15.918354261438335
37,32,11,15.080167724003092
38,33,16,13.95925976579302
39,34,20,12.603598153147447
40,35,19,11.10801714577442
41,36,12,9.664218398753636
42,37,12,8.51236067700222
43,38,16,7.834893944099186
44,39,16,7.688868717789434
45,40,17,8.01556091864778
46,41,16,8.688014514685976
47,42,6,9.542033474633335
48,43,8,10.38637033971649
49,44,11,11.034790800444279
50,45,8,11.378615337221085
51,46,8,11.453747731008347
52,47,6,11.438541134690634
53,48,11,11.564375802920386
54,49,10,11.980781424291031
55,50,11,12.652085972571047
56,51,14,13.354739871496175
57,52,11,13.79243190965394
58,53,11,13.767281224132926
59,54,7,13.292245352277192
60,55,11,12.568715918498242
61,56,11,11.859441886359546
62,57,15,11.35291686295296
63,58,15,11.0990362413264
64,59,14,11.03893490731147
65,60,18,11.08764687308157
66,61,7,11.18976450374894
67,62,9,11.306092684671738
68,63,17,11.374688020067156
69,64,8,11.314824292727629
70,65,14,11.080313274261508
71,66,12,10.705071242917526
72,67,7,10.290753492025434
73,68,13,9.946573169161763
74,69,11,9.72878360279745
75,70,14,9.611722906597318
76,71,10,9.50353836793284
77,72,12,9.309115872445169
78,73,11,9.002268373707466
79,74,8,8.640075136101531
80,75,6,8.303162335934784
81,76,14,8.024351954446075
82,77,11,7.771549084316701
83,78,11,7.483139399181894
84,79,6,7.10918185607703
85,80,8,6.6341555637207925
86,81,11,6.087025778635887
87,82,9,5.532000516958901
88,83,4,5.0283041077778945
89,84,8,4.584919881710166
90,85,12,4.157341987392383
91,86,6,3.695203360284522
92,87,6,3.1943491589142936
93,88,5,2.6997384538074276
94,89,4,2.2589947466973217
95,90,5,1.8786754707349183
96,91,8,1.5261925652123551
97,92,4,1.1694257255654446
98,93,4,0.8121782739945166
99,94,2,0.4931904207402567
100,95,1,0.2538181860134417
101,96,2,0.10749848875893893
102,97,3,0.036283805959380834
103,98,1,0.00937390692262977
104,99,4,0.0017512098149219627
105,100,1,0.00021663016458376197
125,101,0,1.5256741659990002e-05
126,102,0,4.559523883217042e-07
127,103,0,2.5264238619846092e-09
