,times,counts,rates
81,-22,0,7.34357207241373e-10
82,-21,0,1.586720002450117e-08
83,-20,0,2.2013638690687421e-07
84,-19,0,2.4980338854529975e-06
85,-18,0,2.2543258132886967e-05
86,-17,0,0.00016247365593599346
87,-16,0,0.0009543417849992501
88,-15,0,0.0046799540871774545
89,-14,0,0.019458587160214296
90,-13,0,0.06902388601332585
91,-12,0,0.20964181606832727
92,-11,0,0.5481284049440646
93,-10,0,1.242683722301111
94,-9,0,2.462267070376097
95,-8,0,4.297970007867859
96,-7,0,6.664945666279942
97,-6,0,9.27048468246454
98,-5,0,11.69689713262917
0,-4,1,13.556316420083558
1,-3,1,14.612955689970219
2,-2,2,14.820648453268756
3,-1,8,14.314152095336892
4,0,8,13.383014954790582
5,1,9,12.39330294583636
6,2,6,11.655963352661868
7,3,19,11.325365982682536
8,4,18,11.38685827375082
9,5,9,11.698756621103811
10,6,11,12.049867096940124
11,7,18,12.24581638678243
12,8,9,12.210068219102986
13,9,8,12.021306823966713
14,10,11,11.843448289381632
15,11,14,11.806046326666912
16,12,15,11.921978520489553
17,13,10,12.07559344825072
18,14,15,12.076465425919736
19,15,11,11.7649540579103
20,16,12,11.119066158984777
21,17,9,10.278035626086199
22,18,10,9.448051880214221
23,19,12,8.764745651521544
24,20,15,8.233319656787698
25,21,16,7.788641138846312
26,22,12,7.3992199704544905
27,23,4,7.113977949091888
28,24,10,7.027213480035148
29,25,11,7.203533185913919
30,26,10,7.606586042563439
31,27,8,8.063942355621625
32,28,10,8.304458479150776
33,29,8,8.080634104143527
34,30,6,7.313933273491065
35,31,5,6.150553057046055
36,32,5,4.878188708947594
37,33,9,3.7783223960909837
38,34,10,3.0268073411816685
39,35,8,2.6814444983456345
40,36,10,2.7174318408733287
41,37,8,3.0588002963481955
42,38,5,3.5856199420403154
43,39,3,4.134953533153653
44,40,5,4.527225145949602
45,41,1,4.624387707643616
46,42,4,4.389089819987221
47,43,3,3.9016870402049535
48,44,3,3.3132169318601288
49,45,2,2.760705744460926
50,46,7,2.3096555591698107
51,47,5,1.9621853428577958
52,48,6,1.7005305782611937
53,49,2,1.5117069405042909
54,50,3,1.379030778978483
55,51,2,1.2687213979964664
56,52,4,1.1396283704568533
57,53,4,0.9713492757473197
58,54,1,0.7818006456832618
99,55,0,0.6163053542097437
59,56,2,0.5197114501654474
60,57,2,0.514879698210926
61,58,1,0.5977286025808514
62,59,3,0.7457402433865746
63,60,1,0.9346905969735587
100,61,0,1.1524211216218132
101,62,0,1.3918501443026936
102,63,0,1.6244355578964955
64,64,2,1.7883207406026485
65,65,1,1.8195172205006909
103,66,0,1.7033833745951923
66,67,1,1.493233099323955
104,68,0,1.2764442651708403
67,69,2,1.122087072007524
68,70,3,1.0523732746294812
69,71,2,1.0455879382521496
70,72,1,1.0532017673446121
71,73,1,1.0210130694579214
72,74,3,0.9153106977992826
105,75,0,0.7442243745699482
106,76,0,0.5525693223510549
73,77,1,0.38902731646007005
74,78,1,0.2759643943193173
75,79,3,0.20664542894240176
76,80,1,0.16201405944040959
77,81,1,0.12616443738601288
107,82,0,0.09194083922160845
108,83,0,0.05964360352013787
78,84,1,0.033007462044059035
109,85,0,0.014960548758543928
110,86,0,0.005313815875565131
111,87,0,0.0014010814929354735
79,88,1,0.000254002985033065
112,89,0,2.7848213056619312e-05
113,90,0,1.4048277647471748e-06
114,91,0,1.1828321506249545e-08
