,times,counts,rates
93,-21,0,9.294685625289558e-10
94,-20,0,2.753489563820323e-08
95,-19,0,4.384958587792083e-07
96,-18,0,5.348382538139914e-06
97,-17,0,4.842443666980626e-05
98,-16,0,0.0003463679254484517
99,-15,0,0.0020359984389644267
100,-14,0,0.009955766106184675
101,-13,0,0.04081165089336776
102,-12,0,0.14141408544075082
103,-11,0,0.41728476918622626
104,-10,0,1.05510092725024
105,-9,0,2.298915099028488
106,-8,0,4.342373735953739
107,-7,0,7.161690771143329
108,-6,0,10.405571900118918
109,-5,0,13.471222718542592
110,-4,0,15.76874298930652
0,-3,1,17.009457780743862
1,-2,3,17.318699374474406
2,-1,4,17.1065821334641
3,0,14,16.799199596298575
4,1,5,16.60833416790167
5,2,20,16.47440626988122
6,3,19,16.191669969137468
7,4,11,15.59742890591712
8,5,13,14.677647816499078
9,6,12,13.534337565739403
10,7,18,12.28438755759498
11,8,18,10.994671084991221
12,9,19,9.69123575346506
13,10,16,8.403232982547165
14,11,13,7.181774224085952
15,12,13,6.075860014057165
16,13,12,5.105524519988675
17,14,18,4.268555829864408
18,15,10,3.5639146998772073
19,16,6,3.0007470563251823
20,17,8,2.5914292687390317
21,18,11,2.34372801046273
22,19,4,2.259387686406466
23,20,7,2.3321882541548815
24,21,4,2.5358730590355254
25,22,2,2.811464693231105
26,23,7,3.07828917703924
27,24,1,3.2725109662024763
28,25,2,3.3835083217319633
29,26,3,3.453863337277301
30,27,1,3.5390726122667853
31,28,3,3.6612548199780326
32,29,6,3.7953166073566194
33,30,2,3.8889517620454273
34,31,2,3.892606414577549
35,32,4,3.785458826771507
36,33,4,3.5879020568001936
37,34,1,3.34894974401419
38,35,4,3.1199546347924727
39,36,7,2.9415539873239123
40,37,1,2.845879740722036
41,38,5,2.853937983590959
42,39,3,2.9614309801117784
43,40,4,3.127943603855578
44,41,4,3.2856997644548813
45,42,3,3.365693549010933
46,43,2,3.3246107285289015
47,44,2,3.1623981098808174
48,45,5,2.9280872954050925
49,46,2,2.7057866769943826
50,47,2,2.577416791802493
51,48,4,2.582066981844225
52,49,5,2.70224511822581
53,50,3,2.887986571665377
54,51,4,3.097970013169234
55,52,1,3.320087016315436
56,53,1,3.554861046646255
57,54,5,3.786079775850426
58,55,2,3.9726181543770154
59,56,4,4.067722782312544
60,57,2,4.048529600074984
61,58,3,3.935345730466446
62,59,3,3.7875032416904886
63,60,4,3.6761347879055752
64,61,4,3.6463752535508993
65,62,3,3.687521658540935
66,63,5,3.73341697692078
67,64,6,3.7024406880089327
68,65,2,3.5517217696814987
69,66,2,3.304843519463825
70,67,5,3.0366082381396176
71,68,2,2.8294849668486113
72,69,4,2.732449801180315
73,70,6,2.7468585696498615
74,71,4,2.835611465522805
75,72,3,2.935410100257674
76,73,1,2.967688084710965
77,74,6,2.859966944005856
78,75,1,2.578915801115131
79,76,3,2.154761134928511
80,77,3,1.6742658397280366
81,78,1,1.2433948844389182
82,79,3,0.9452865037156302
83,80,6,0.8170120256737953
111,81,0,0.8460161360030485
84,82,6,0.9737415324047548
85,83,1,1.1050796945700085
86,84,1,1.1387737723152422
87,85,2,1.020090285228991
112,86,0,0.777225751160075
113,87,0,0.49913745330380943
114,88,0,0.27047729661217673
88,89,2,0.12511052875348538
89,90,2,0.05039256306688959
90,91,3,0.01796965833484833
115,92,0,0.0056285695052057435
116,93,0,0.0014811198586947496
117,94,0,0.00030403775848347915
91,95,1,4.4177049196284295e-05
118,96,0,3.940983061086559e-06
119,97,0,1.6167160569883362e-07
120,98,0,1.0758380361396918e-09
