,times,counts,rates
57,-21,0,5.785844308064623e-09
58,-20,0,1.8113223353357367e-07
59,-19,0,2.578631536248247e-06
60,-18,0,2.5682159806113047e-05
61,-17,0,0.000198024479979847
62,-16,0,0.0012351157563440752
63,-15,0,0.006372043800050535
64,-14,0,0.027514239809863825
65,-13,0,0.10016517203532264
66,-12,0,0.3090129649043572
67,-11,0,0.8114360785130991
68,-10,0,1.8225759469577798
69,-9,0,3.5235015640601244
70,-8,0,5.911363328966695
71,-7,0,8.700914827456728
72,-6,0,11.3940525933053
73,-5,0,13.495435576109289
74,-4,0,14.712820174867504
0,-3,2,15.020364093521547
1,-2,8,14.60533305811987
2,-1,5,13.771156790118308
3,0,11,12.834469850566876
4,1,10,12.033733677142044
5,2,14,11.473214383174598
6,3,14,11.127946408072201
7,4,15,10.910825181944611
8,5,14,10.752742804274687
9,6,9,10.632439977819125
10,7,11,10.548404025844054
11,8,14,10.481467985496582
12,9,11,10.390263284288979
13,10,15,10.234844584979498
14,11,9,9.993508954305872
15,12,8,9.65517507085265
16,13,13,9.207927050459519
17,14,13,8.649535978525993
18,15,7,8.01590514041814
19,16,11,7.398184269764511
20,17,12,6.919224070345991
21,18,6,6.668623216581483
22,19,11,6.63715957057887
23,20,12,6.703447390462961
24,21,10,6.690887453037867
25,22,6,6.462543778973347
26,23,6,5.994954196162563
27,24,6,5.38734010096709
28,25,7,4.805681096956358
29,26,6,4.396088510330192
30,27,7,4.21226492200003
31,28,10,4.1930146479602355
32,29,9,4.200343283530695
33,30,2,4.09524653168253
34,31,6,3.8074035803148707
35,32,3,3.360560465857315
36,33,4,2.845599471373245
37,34,4,2.3666226320234154
38,35,6,1.9942773462199035
39,36,4,1.7453608657901585
40,37,4,1.5910796623857648
41,38,6,1.4853807907595382
42,39,3,1.3942956679191938
43,40,1,1.3056135790433647
44,41,1,1.2155803814107706
45,42,3,1.1130389917328716
46,43,3,0.9828273354515072
47,44,2,0.8227021859398126
75,45,0,0.649195461630299
48,46,2,0.48535846504415997
49,47,1,0.34651384123461615
50,48,2,0.2366744809632806
51,49,1,0.15316383374954354
52,50,1,0.09192604780090534
53,51,1,0.049674076498499684
76,52,0,0.023351658641393158
54,53,1,0.009192606896814807
77,54,0,0.002899025125266556
78,55,0,0.0006921459772551837
55,56,1,0.00011533398155542899
79,57,0,1.171172975027979e-05
80,58,0,5.456028378310031e-07
81,59,0,4.187259639594571e-09
