,times,counts,rates
51,-20,0,2.69560006340646e-08
52,-19,0,5.826852819227777e-07
53,-18,0,7.329085588670976e-06
54,-17,0,6.726424669174225e-05
55,-16,0,0.00048211815594733905
56,-15,0,0.002808234702778652
57,-14,0,0.013559604759328665
58,-13,0,0.05479772378785948
59,-12,0,0.18665000841859655
60,-11,0,0.538875579309197
61,-10,0,1.3240704205607392
62,-9,0,2.779399149981462
63,-8,0,5.0111757141731506
64,-7,0,7.822660358093755
65,-6,0,10.690448592321884
66,-5,0,12.97510771478406
67,-4,0,14.238702614137779
68,-3,0,14.426843238094541
0,-2,5,13.806014164705717
1,-1,8,12.766289034183725
2,0,9,11.650013723137604
3,1,12,10.66642503987807
4,2,11,9.87957247606333
5,3,16,9.245205750109074
6,4,11,8.67025552814359
7,5,10,8.07553034805848
8,6,16,7.445132370349103
9,7,10,6.834777022572102
10,8,1,6.332369379654736
11,9,19,6.012553713854519
12,10,10,5.923237868630056
13,11,6,6.08955814742688
14,12,11,6.500906167168386
15,13,5,7.076979625890187
16,14,8,7.648679313668255
17,15,8,7.999584820281576
18,16,6,7.965227510961255
19,17,5,7.518411719339829
20,18,4,6.770676800737677
21,19,8,5.8984822665225645
22,20,6,5.061828423859218
23,21,11,4.365650011493789
24,22,8,3.8602355646547477
25,23,6,3.5501270596386942
26,24,8,3.396826514627896
27,25,6,3.324008779216982
28,26,7,3.2362135584745624
29,27,3,3.0531753870921574
30,28,6,2.7500811977537745
31,29,3,2.3766877311285657
32,30,2,2.032191173535032
33,31,4,1.8111361525293301
34,32,4,1.7607695375884191
35,33,5,1.869606340599629
36,34,3,2.07598686292919
37,35,3,2.2830282663644006
38,36,2,2.3825448997651244
39,37,1,2.2926013336704893
40,38,3,1.9947304539335202
69,39,0,1.5451407049258152
41,40,2,1.0493113326373893
42,41,4,0.6142952756424604
43,42,1,0.30494039834682046
44,43,2,0.1274241159517194
45,44,2,0.04701321536618975
46,45,3,0.02187007974561336
47,46,3,0.025669663447325762
48,47,1,0.049027124453695635
70,48,0,0.08850989993418548
71,49,0,0.1351095473210535
72,50,0,0.17069982340309459
73,51,0,0.17656517790122286
74,52,0,0.14780845007747484
75,53,0,0.09866336336452791
76,54,0,0.05145731810959764
77,55,0,0.020372229494211445
78,56,0,0.005865083958422683
49,57,1,0.0011465650342994058
79,58,0,0.00013470727498598363
80,59,0,7.2866137238773675e-06
81,60,0,6.655951608306904e-08
