,times,counts,rates
41,-22,0,1.254384652469908e-09
42,-21,0,3.4280158937799526e-08
43,-20,0,4.79239589115642e-07
44,-19,0,4.759197981268337e-06
45,-18,0,3.7730024770784666e-05
46,-17,0,0.0002475939088404569
47,-16,0,0.0013590856151504496
48,-15,0,0.006277606215543429
49,-14,0,0.024545550957118425
50,-13,0,0.08180417929874483
51,-12,0,0.23414881629094422
52,-11,0,0.5802277383845411
53,-10,0,1.2561829684448496
54,-9,0,2.4028576684653307
55,-8,0,4.114786619463251
56,-7,0,6.3914891952757324
57,-6,0,9.097584690452269
58,-5,0,11.939605586250684
0,-4,1,14.505283459097207
1,-3,3,16.40113816979625
2,-2,2,17.41660262000952
3,-1,3,17.577642319675395
4,0,8,17.06030340847513
5,1,11,16.080305311270802
6,2,14,14.854404564116587
7,3,14,13.600423709844975
8,4,12,12.506006985880187
9,5,18,11.669780884493482
10,6,18,11.067801096156728
11,7,14,10.576362600095344
12,8,17,10.045616041853194
13,9,16,9.391465960311834
14,10,9,8.651359915080766
15,11,12,7.958616268473467
16,12,11,7.447576499345984
17,13,11,7.16395722031317
18,14,16,7.049723315159902
19,15,10,6.998059594958351
20,16,10,6.917326790239599
21,17,4,6.756898193217376
22,18,10,6.494848371514811
23,19,6,6.115734530235596
24,20,10,5.600825030521852
25,21,6,4.934023901705634
26,22,8,4.12276220523767
27,23,7,3.2248738770437324
28,24,6,2.347440226360567
29,25,3,1.5994182905325705
30,26,8,1.0382248771420293
31,27,8,0.6585150789741705
32,28,4,0.418580988894723
33,29,4,0.27044275518180044
34,30,5,0.176406484291384
35,31,1,0.11413655057293984
36,32,2,0.0750020648997264
59,33,0,0.05849286724484498
60,34,0,0.06575413399887958
37,35,1,0.09406560540962851
38,36,2,0.13259689242440362
61,37,0,0.1625406718013367
62,38,0,0.16575005429352727
63,39,0,0.13762353807896832
64,40,0,0.09136804672153122
65,41,0,0.0474647604938245
66,42,0,0.01873382475924032
67,43,0,0.005379722967558467
39,44,1,0.0010493597746228731
68,45,0,0.00012303372780691607
69,46,0,6.641061232533288e-06
70,47,0,6.05067497335269e-08
