,times,counts,rates
113,-22,0,8.133462519243484e-10
114,-21,0,1.7973553186406328e-08
115,-20,0,3.3482889696953827e-07
116,-19,0,4.469945445846355e-06
117,-18,0,4.264883865934996e-05
118,-17,0,0.00031424561600384217
119,-16,0,0.001880790064576092
120,-15,0,0.009337101149588231
121,-14,0,0.03884211712711379
122,-13,0,0.13656311047105557
123,-12,0,0.4087023878611951
124,-11,0,1.046546938255416
125,-10,0,2.3027208750603623
126,-9,0,4.3756913385170595
127,-8,0,7.23234289128523
128,-7,0,10.506691084938735
129,-6,0,13.619248055396246
130,-5,0,16.08511754243987
0,-4,1,17.774238270835195
1,-3,1,18.914817763329328
2,-2,8,19.87652743627091
3,-1,12,20.927962222271574
4,0,10,22.104232537347247
5,1,15,23.21827895612958
6,2,19,23.989352491163576
7,3,12,24.19616409807475
8,4,11,23.762959857256767
9,5,25,22.787329159158535
10,6,22,21.551798790113445
11,7,19,20.47924682236497
12,8,21,19.978453886365127
13,9,23,20.245992766127703
14,10,27,21.18087449266983
15,11,33,22.495113798613673
16,12,19,23.923436789661068
17,13,13,25.33869847063709
18,14,16,26.694553317919112
19,15,26,27.916735401142834
20,16,24,28.894624091948874
21,17,22,29.567796335812506
22,18,21,29.98803079931969
23,19,22,30.28752910414642
24,20,27,30.59653733789103
25,21,28,30.99588277420334
26,22,30,31.532096596064203
27,23,26,32.24652889973473
28,24,27,33.17401164989486
29,25,33,34.318878579135614
30,26,31,35.62468509910849
31,27,26,36.945093026365214
32,28,34,38.05001138955734
33,29,33,38.70454466689823
34,30,30,38.793575142359416
35,31,35,38.40293281476897
36,32,32,37.78174088244592
37,33,32,37.1953123186522
38,34,38,36.77870381182768
39,35,48,36.51840062300003
40,36,33,36.36887725160188
41,37,41,36.366850634119665
42,38,31,36.611673539327555
43,39,35,37.13676524190382
44,40,42,37.82573486961302
45,41,41,38.483748420600755
46,42,38,39.01268065656142
47,43,30,39.53550570133313
48,44,31,40.374632164583396
49,45,43,41.922258250019446
50,46,39,44.47937598137367
51,47,37,48.08540695703756
52,48,42,52.366763699442956
53,49,40,56.514897786216224
54,50,42,59.51007095046482
55,51,36,60.56419353423613
56,52,43,59.554718831578064
57,53,42,57.139709988722736
58,54,35,54.4313984687554
59,55,63,52.44768229307431
60,56,64,51.706039071698534
61,57,63,52.150275038818414
62,58,62,53.34756530760241
63,59,54,54.76872323876371
64,60,51,55.988720521167025
65,61,44,56.763717892656366
66,62,60,57.03773021703617
67,63,49,56.91492885591447
68,64,56,56.57856649335024
69,65,51,56.170693964479845
70,66,63,55.72535157506142
71,67,53,55.2211393570106
72,68,61,54.690936756198944
73,69,48,54.2749804206871
74,70,57,54.19118925808684
75,71,63,54.663668443549604
76,72,50,55.81471744521848
77,73,54,57.53482897698127
78,74,62,59.44519759820847
79,75,55,61.05598694275246
80,76,60,62.02648614868739
81,77,42,62.29270725246828
82,78,52,61.96093878504725
83,79,57,61.133516243020225
84,80,71,59.892113317911914
85,81,58,58.433473785556615
86,82,55,57.152034365353714
87,83,55,56.54339898909957
88,84,70,56.99637947212151
89,85,59,58.59765580496875
90,86,64,61.011735534739515
91,87,62,63.46333113141341
92,88,56,64.86073095349096
93,89,58,64.07453299624483
94,90,54,60.30660138114193
95,91,60,53.41629407803469
96,92,48,44.05462848713399
97,93,66,33.511404403896044
98,94,59,23.30993651280642
99,95,65,14.716620904203904
100,96,61,8.38620005780781
101,97,58,4.300126264056704
102,98,52,1.9834987450841426
103,99,54,0.8245134288178217
104,100,32,0.3093465732240019
105,101,31,0.10445128207471192
106,102,13,0.03136499785129175
107,103,5,0.008184120598742142
108,104,7,0.0017941986795344436
109,105,3,0.0003167162860573826
110,106,2,4.264552593731632e-05
111,107,1,4.042068238591786e-06
131,108,0,2.3356593552306782e-07
132,109,0,6.0714080679444985e-09
133,110,0,2.5999272835206982e-11
