times,counts
-2,4
-1,8
0,10
1,16
2,16
3,11
4,13
5,19
6,20
7,12
8,19
9,12
10,12
11,7
12,11
13,12
14,10
15,12
16,13
17,8
18,14
19,7
20,11
21,14
22,10
23,17
24,10
25,9
26,10
27,8
28,10
29,4
30,10
31,18
32,11
33,15
34,13
35,7
36,9
37,13
38,11
39,8
40,13
41,10
42,9
43,16
44,6
45,8
46,9
47,9
48,7
49,7
50,11
51,7
52,6
53,13
54,10
55,15
56,5
57,12
58,10
59,7
60,6
61,11
62,11
63,7
64,8
65,6
66,6
67,9
68,6
69,4
70,5
71,8
72,8
73,6
74,7
75,6
76,5
77,7
78,1
79,6
80,4
81,3
82,2
83,2
84,1
85,3
86,3
87,3
88,3
89,1
90,3
91,5
93,2
94,3
95,4
96,1
97,2
98,2
100,2
101,1
