,times,counts,rates
47,-22,0,7.181990620113823e-10
48,-21,0,1.536201773531363e-08
49,-20,0,2.3215788653925354e-07
50,-19,0,2.6265530452476163e-06
51,-18,0,2.3158491458679733e-05
52,-17,0,0.00016478468928497958
53,-16,0,0.0009700165586388536
54,-15,0,0.00478621778520051
55,-14,0,0.019965423433572566
56,-13,0,0.07089399916911227
57,-12,0,0.21564039126533385
58,-11,0,0.565648581046668
59,-10,0,1.2888291860327046
60,-9,0,2.5706192162596326
61,-8,0,4.526250292298683
62,-7,0,7.100138586558121
63,-6,0,10.016128239282489
64,-5,0,12.82234484392969
0,-4,1,15.024704662157207
1,-3,1,16.258274405354445
2,-2,4,16.419523389083487
3,-1,5,15.69201101423092
4,0,8,14.455357040567039
5,1,10,13.134254127608811
6,2,15,12.063310851147556
7,3,14,11.409132678027586
8,4,17,11.1482439714531
9,5,13,11.09316649136065
10,6,16,10.978992390628479
11,7,17,10.600689796926588
12,8,5,9.924063062632799
13,9,11,9.089093601186168
14,10,12,8.313568955316661
15,11,13,7.773402723541506
16,12,11,7.524064748714469
17,13,15,7.4889659519628715
18,14,11,7.513361053434127
19,15,9,7.459626728122967
20,16,7,7.296052880972995
21,17,9,7.120179270854049
22,18,3,7.091236628342414
23,19,10,7.316460695321785
24,20,11,7.77128393783187
25,21,9,8.299085775754454
26,22,6,8.682147852354866
27,23,8,8.744086015279626
28,24,6,8.428585705568741
29,25,5,7.806134236539744
30,26,8,7.007592034962273
31,27,6,6.139773706967655
32,28,12,5.247936379859202
33,29,11,4.340778326870936
34,30,7,3.434538330756249
35,31,6,2.568808249743768
36,32,7,1.7926910905529014
37,33,6,1.147741244323307
38,34,9,0.6593582791567685
39,35,4,0.33104764719335
40,36,3,0.14116621358417494
41,37,3,0.04962308629104085
42,38,3,0.013929944589062071
43,39,5,0.003012146941942025
44,40,1,0.0004798547542508279
45,41,1,5.290608568559834e-05
65,42,0,3.6147599146593653e-06
66,43,0,1.1569742677024094e-07
67,44,0,5.910759005977452e-10
