times,counts
0,12
1,23
2,13
3,14
4,13
5,13
6,18
7,15
8,20
9,16
10,19
11,15
12,19
13,23
14,28
15,20
16,16
17,12
18,20
19,27
20,23
21,19
22,20
23,15
24,16
25,15
26,21
27,26
28,14
29,14
30,20
31,11
32,16
33,13
34,11
35,17
36,8
37,8
38,12
39,11
40,7
41,7
42,9
43,8
44,13
45,13
46,12
47,12
48,8
49,4
50,8
51,13
52,11
53,12
54,8
55,7
56,9
57,7
58,6
59,6
60,12
61,6
62,4
63,8
64,7
65,7
66,3
67,2
68,2
69,1
71,4
72,4
73,2
74,4
76,2
77,1
78,1
79,2
80,4
81,2
82,2
83,3
84,3
86,3
87,2
88,8
89,6
90,4
91,2
92,2
94,1
98,2
