times,counts
0,14
1,21
2,20
3,14
4,17
5,17
6,10
7,19
8,14
9,18
10,17
11,22
12,17
13,16
14,18
15,24
16,11
17,17
18,22
19,18
20,16
21,16
22,12
23,19
24,15
25,20
26,12
27,13
28,15
29,10
30,12
31,17
32,20
33,12
34,15
35,18
36,20
37,14
38,15
39,15
40,8
41,13
42,11
43,12
44,11
45,5
46,7
47,10
48,6
49,12
50,6
51,6
52,7
53,7
54,6
55,8
56,6
57,8
58,4
59,7
60,1
61,3
62,3
63,2
64,8
65,4
66,4
67,1
68,1
69,1
70,4
71,4
72,1
73,2
74,3
75,3
76,1
77,3
78,2
79,3
80,5
81,1
82,2
84,3
85,3
86,2
87,1
88,4
89,1
90,2
91,1
93,1
94,3
95,2
96,4
97,2
98,1
99,4
