times,counts
0,16
1,16
2,19
3,15
4,22
5,32
6,22
7,22
8,22
9,24
10,20
11,29
12,25
13,22
14,17
15,18
16,22
17,29
18,19
19,26
20,26
21,30
22,31
23,28
24,18
25,28
26,24
27,23
28,24
29,38
30,26
31,36
32,25
33,31
34,32
35,40
36,44
37,44
38,40
39,40
40,40
41,44
42,54
43,43
44,45
45,34
46,37
47,46
48,41
49,43
50,43
51,43
52,38
53,37
54,37
55,43
56,44
57,42
58,44
59,55
60,43
61,45
62,47
63,48
64,44
65,56
66,57
67,49
68,49
69,57
70,44
71,53
72,50
73,53
74,52
75,55
76,58
77,55
78,44
79,48
80,52
81,52
82,53
83,37
84,47
85,45
86,49
87,45
88,41
89,50
90,52
91,67
92,57
93,60
94,51
95,64
96,56
97,57
98,54
99,57
100,61
