times,counts
0,15
1,18
2,24
3,20
4,24
5,24
6,19
7,23
8,20
9,27
10,20
11,21
12,19
13,26
14,33
15,23
16,30
17,26
18,20
19,32
20,32
21,28
22,27
23,29
24,32
25,26
26,30
27,26
28,31
29,35
30,29
31,42
32,30
33,39
34,42
35,30
36,36
37,41
38,32
39,46
40,35
41,43
42,40
43,39
44,44
45,47
46,42
47,40
48,47
49,55
50,39
51,42
52,58
53,47
54,45
55,42
56,48
57,50
58,55
59,45
60,42
61,37
62,44
63,36
64,48
65,42
66,47
67,53
68,56
69,52
70,53
71,52
72,50
73,53
74,57
75,51
76,58
77,55
78,59
79,51
80,61
81,53
82,64
83,56
84,65
85,64
86,63
87,65
88,65
89,58
90,60
91,64
92,69
93,61
94,68
95,59
96,64
97,56
98,63
99,62
100,56
