times,counts
0,18
1,22
2,22
3,12
4,17
5,22
6,20
7,22
8,17
9,9
10,15
11,19
12,21
13,19
14,17
15,15
16,23
17,22
18,24
19,22
20,30
21,30
22,16
23,21
24,21
25,26
26,15
27,30
28,24
29,22
30,22
31,18
32,26
33,24
34,23
35,22
36,12
37,15
38,22
39,17
40,22
41,16
42,22
43,23
44,21
45,19
46,18
47,26
48,16
49,16
50,20
51,18
52,15
53,19
54,16
55,20
56,19
57,17
58,15
59,20
60,21
61,21
62,24
63,26
64,23
65,31
66,20
67,19
68,16
69,23
70,13
71,19
72,19
73,20
74,18
75,32
76,17
77,26
78,16
79,19
80,16
81,21
82,12
83,18
84,17
85,17
86,19
87,12
88,15
89,13
90,11
91,14
92,11
93,11
94,9
95,14
96,11
97,14
98,10
99,14
100,21
