,times,counts,rates
56,-21,0,5.385064735101154e-09
57,-20,0,1.1961025389550027e-07
58,-19,0,1.778074848921689e-06
59,-18,0,1.8201506936826732e-05
60,-17,0,0.00014317022010196218
61,-16,0,0.0009077096927066792
62,-15,0,0.004732146583289817
63,-14,0,0.02058991970036431
64,-13,0,0.07553180391970606
65,-12,0,0.23490175270334532
66,-11,0,0.621767093871747
67,-10,0,1.4069136793535877
68,-9,0,2.7366341580203626
69,-8,0,4.608105529538268
70,-7,0,6.778418106480824
71,-6,0,8.815298370493009
72,-5,0,10.293715690521527
73,-4,0,10.997540898735542
0,-3,2,10.977052309572283
1,-2,3,10.457178233713602
2,-1,9,9.70334439408746
3,0,4,8.927007924169194
4,1,13,8.244407616970312
5,2,8,7.676807097443358
6,3,8,7.179138960345193
7,4,13,6.682735364820574
8,5,9,6.138845534074648
9,6,6,5.54640239518435
10,7,9,4.9473183093337285
11,8,9,4.3939243537187815
12,9,8,3.917028189056654
13,10,6,3.517919632033329
14,11,9,3.1846492156395887
15,12,7,2.9160905750461517
16,13,3,2.733695093258096
17,14,5,2.6730569628727205
18,15,5,2.7607934466566206
19,16,5,2.9836713967678663
20,17,2,3.2664945548218514
21,18,5,3.4901796047375244
22,19,5,3.5562195214253953
74,20,0,3.448745200275169
23,21,1,3.238458952033078
24,22,5,3.029540497432701
25,23,2,2.897363042779371
26,24,5,2.857316675181909
27,25,4,2.8738512419135573
28,26,3,2.8979813185649648
29,27,4,2.9093648667485517
30,28,2,2.9322394305311685
31,29,1,3.0085946568618573
32,30,4,3.149128257719953
33,31,4,3.308121014974406
34,32,4,3.4085361926864683
35,33,2,3.3939821452706505
36,34,3,3.2589074584894697
37,35,1,3.0358814249460573
38,36,4,2.763211821080634
39,37,4,2.466799528796478
40,38,3,2.1668062884254478
41,39,4,1.894274865018883
42,40,2,1.6946881300229737
43,41,4,1.608978177728694
44,42,2,1.6435195456739
45,43,3,1.7484980753102541
46,44,3,1.8240363642192159
47,45,4,1.7663977059205143
48,46,1,1.532680615142562
75,47,0,1.1697403103679769
49,48,1,0.7789918875014589
50,49,2,0.4512419833813266
51,50,2,0.22657901632701447
52,51,3,0.09771376153675802
53,52,3,0.03545325434168845
76,53,0,0.010432451500538464
77,54,0,0.002352043190512958
54,55,3,0.00037297618587484033
78,56,0,3.615088773180984e-05
79,57,0,1.605129772064539e-06
80,58,0,1.166862040359616e-08
