,times,counts,rates
112,-22,0,8.86890203593416e-10
113,-21,0,2.1634124022672293e-08
114,-20,0,3.018968951334511e-07
115,-19,0,3.0452223059207307e-06
116,-18,0,2.4903523603857804e-05
117,-17,0,0.00017078432983376354
118,-16,0,0.0009772689270939863
119,-15,0,0.00467269299330432
120,-14,0,0.018847198809054777
121,-13,0,0.0648225934630397
122,-12,0,0.19188160189623554
123,-11,0,0.49284916224646724
124,-10,0,1.1077991266055383
125,-9,0,2.200779997880311
126,-8,0,3.907351810070106
127,-7,0,6.267762620106128
128,-6,0,9.17157214562318
129,-5,0,12.35981552133125
0,-4,1,15.537982408676465
1,-3,2,18.56210651406168
2,-2,2,21.51882082508303
3,-1,2,24.56398959687869
4,0,10,27.648806972076283
5,1,17,30.412813910858592
6,2,11,32.34460919273421
7,3,13,33.042111306937656
8,4,13,32.367640540801766
9,5,24,30.461577897863194
10,6,25,27.692028672599683
11,7,26,24.580124586195588
12,8,27,21.69036128889254
13,9,36,19.49687754042921
14,10,32,18.26322671149819
15,11,24,17.980348185531135
16,12,40,18.40597605626959
17,13,29,19.19510701831521
18,14,15,20.045563079059388
19,15,22,20.795255099374064
20,16,20,21.443261146002907
21,17,17,22.06959903063059
22,18,17,22.683284378999787
23,19,25,23.128943832867463
24,20,25,23.16166686728854
25,21,16,22.62796039214494
26,22,22,21.577642941293327
27,23,13,20.22176094744531
28,24,23,18.81559359388613
29,25,32,17.58086767323762
30,26,19,16.681766061641103
31,27,19,16.204015460106994
32,28,25,16.136747899929063
33,29,25,16.398138254913814
34,30,16,16.889423834173577
35,31,20,17.51849372558259
36,32,12,18.18416038810672
37,33,24,18.75999696314591
38,34,13,19.096592545312372
39,35,17,19.043607077153023
40,36,20,18.499280828332655
41,37,13,17.466268692921496
42,38,18,16.066253095301697
43,39,22,14.501660450856976
44,40,12,12.993739036369654
45,41,23,11.728040452947186
46,42,19,10.825077547840507
47,43,18,10.333186372478945
48,44,16,10.229454871252255
49,45,17,10.42537274838568
50,46,17,10.774472545974557
51,47,8,11.080767066429553
52,48,11,11.138727261518682
53,49,18,10.828952760996687
54,50,7,10.210154330985594
55,51,6,9.511167184638193
56,52,13,9.015757798617267
57,53,11,8.93249712430903
58,54,14,9.33382365937922
59,55,13,10.167282091751984
60,56,11,11.289510931934746
61,57,6,12.493694932472362
62,58,12,13.544103492643647
63,59,7,14.229301256842309
64,60,9,14.415065306964797
65,61,10,14.076665413755197
66,62,11,13.30796880638589
67,63,11,12.302210796871453
68,64,13,11.295953272753918
69,65,13,10.495644390894407
70,66,13,10.031628631577929
71,67,19,9.95861627767663
72,68,12,10.272185583939466
73,69,9,10.907178673782676
74,70,14,11.728855950285103
75,71,12,12.554836120885005
76,72,13,13.215464086210018
77,73,5,13.613781356406742
78,74,11,13.747984376111608
79,75,11,13.701816971382941
80,76,13,13.62619075909434
81,77,12,13.707583064448084
82,78,10,14.096140148969688
83,79,18,14.797518173358926
84,80,8,15.604445882872211
85,81,20,16.172877113710705
86,82,15,16.24215447005135
87,83,9,15.824373925799064
88,84,7,15.176301341260462
89,85,14,14.581640722309533
90,86,22,14.14796303901036
91,87,18,13.758702565013152
92,88,15,13.162513686674068
93,89,16,12.124434823266766
94,90,15,10.568034728127017
95,91,13,8.629956515798023
96,92,9,6.587522452206126
97,93,16,4.718061538388878
98,94,13,3.193529741647226
99,95,18,2.061319902146545
100,96,12,1.2847398432118629
101,97,8,0.7892550784899534
102,98,9,0.49082163119109623
103,99,8,0.31391106808579605
104,100,6,0.20382089875632056
105,101,3,0.12926194132006058
106,102,1,0.07639509870660459
107,103,2,0.04028310187720458
130,104,0,0.018240241653381048
108,105,1,0.006839471219470251
109,106,1,0.002040920160239764
131,107,0,0.00046052684817459816
110,108,1,7.281381539293353e-05
132,109,0,7.0658164327577655e-06
133,110,0,3.1595716447468945e-07
134,111,0,2.2982515583366683e-09
