times,counts
0,18
1,20
2,14
3,24
4,24
5,22
6,7
7,13
8,13
9,16
10,22
11,14
12,5
13,11
14,8
15,14
16,11
17,17
18,14
19,12
20,21
21,18
22,13
23,15
24,16
25,18
26,13
27,13
28,15
29,10
30,20
31,21
32,9
33,15
34,13
35,7
36,8
37,16
38,9
39,7
40,13
41,10
42,8
43,9
44,7
45,7
46,7
47,4
48,5
49,5
50,6
51,7
52,8
53,13
54,7
55,8
56,4
57,7
58,3
59,7
60,3
61,2
62,2
63,3
64,1
65,2
66,2
67,6
68,4
69,2
72,3
73,2
74,2
75,4
76,3
77,5
78,4
79,3
80,4
81,4
82,2
83,1
84,4
85,3
86,1
87,2
89,1
90,2
91,1
93,3
94,1
95,1
96,1
97,2
98,2
100,1
