times,counts
0,18
1,18
2,17
3,15
4,15
5,18
6,17
7,14
8,18
9,18
10,11
11,19
12,29
13,19
14,24
15,24
16,16
17,22
18,31
19,29
20,21
21,23
22,31
23,30
24,26
25,22
26,34
27,26
28,31
29,33
30,29
31,23
32,33
33,35
34,33
35,39
36,36
37,33
38,35
39,42
40,31
41,34
42,39
43,49
44,54
45,49
46,52
47,54
48,47
49,54
50,53
51,44
52,53
53,46
54,40
55,60
56,49
57,41
58,50
59,30
60,37
61,45
62,45
63,38
64,57
65,42
66,41
67,45
68,43
69,49
70,42
71,47
72,37
73,38
74,45
75,38
76,47
77,44
78,46
79,51
80,39
81,44
82,46
83,50
84,44
85,41
86,55
87,56
88,54
89,40
90,36
91,42
92,38
93,34
94,30
95,33
96,40
97,41
98,34
99,36
100,39
