times,counts
0,22
1,20
2,19
3,25
4,16
5,20
6,21
7,20
8,20
9,29
10,27
11,21
12,26
13,31
14,23
15,20
16,26
17,21
18,20
19,20
20,30
21,20
22,14
23,16
24,13
25,15
26,18
27,14
28,17
29,16
30,12
31,10
32,21
33,12
34,15
35,22
36,21
37,22
38,15
39,14
40,15
41,21
42,21
43,18
44,30
45,25
46,27
47,27
48,24
49,25
50,22
51,18
52,21
53,30
54,27
55,19
56,21
57,16
58,30
59,23
60,23
61,24
62,24
63,26
64,28
65,21
66,25
67,18
68,27
69,32
70,23
71,26
72,36
73,33
74,34
75,40
76,52
77,33
78,43
79,37
80,35
81,42
82,46
83,46
84,53
85,45
86,46
87,34
88,46
89,42
90,48
91,46
92,38
93,44
94,47
95,51
96,40
97,52
98,46
99,51
100,47
