times,counts
-3,1
-2,4
-1,7
0,6
1,15
2,16
3,24
4,21
5,20
6,21
7,20
8,25
9,26
10,20
11,22
12,27
13,28
14,19
15,30
16,23
17,25
18,22
19,24
20,19
21,27
22,20
23,26
24,24
25,24
26,34
27,24
28,20
29,25
30,32
31,27
32,27
33,28
34,31
35,30
36,37
37,44
38,44
39,39
40,43
41,37
42,33
43,54
44,37
45,30
46,35
47,35
48,39
49,54
50,31
51,36
52,25
53,44
54,51
55,29
56,32
57,31
58,35
59,31
60,30
61,29
62,32
63,31
64,30
65,29
66,41
67,34
68,46
69,34
70,43
71,35
72,26
73,41
74,38
75,40
76,31
77,45
78,37
79,29
80,41
81,44
82,40
83,38
84,30
85,41
86,47
87,39
88,42
89,42
90,37
91,30
92,17
93,38
94,41
95,41
96,37
97,25
98,29
99,27
100,14
101,13
102,6
103,5
104,5
105,1
106,5
