times,counts
0,12
1,14
2,11
3,21
4,18
5,16
6,14
7,20
8,13
9,19
10,20
11,13
12,14
13,13
14,17
15,21
16,22
17,20
18,20
19,20
20,23
21,19
22,14
23,13
24,11
25,14
26,13
27,16
28,15
29,18
30,25
31,14
32,16
33,22
34,24
35,18
36,21
37,16
38,25
39,29
40,26
41,17
42,16
43,16
44,9
45,15
46,14
47,16
48,7
49,16
50,10
51,13
52,10
53,12
54,7
55,9
56,7
57,12
58,11
59,11
60,16
61,10
62,7
63,10
64,5
65,5
66,8
67,8
68,11
69,2
70,1
71,2
72,5
73,3
74,2
75,3
76,3
77,1
78,4
79,4
80,3
81,5
82,4
83,2
84,2
85,5
86,6
87,3
88,4
89,4
90,7
91,4
92,8
93,4
94,3
95,2
96,2
97,1
99,3
100,2
