times,counts
0,14
1,18
2,21
3,15
4,22
5,16
6,20
7,13
8,15
9,14
10,15
11,20
12,21
13,19
14,23
15,17
16,7
17,12
18,14
19,13
20,20
21,21
22,17
23,11
24,12
25,16
26,16
27,9
28,7
29,10
30,12
31,12
32,12
33,9
34,7
35,10
36,12
37,11
38,6
39,6
40,13
41,7
42,16
43,14
44,20
45,13
46,10
47,7
48,10
49,12
50,18
51,5
52,8
53,3
54,4
55,10
56,9
57,10
58,13
59,7
60,8
61,6
62,6
63,5
64,10
65,6
66,3
67,4
69,2
70,4
71,4
72,2
73,6
74,1
75,1
76,5
78,1
79,3
80,3
81,4
82,7
83,2
85,4
86,2
87,4
88,4
89,2
90,5
92,2
93,4
94,6
95,5
96,3
97,4
98,5
99,3
100,6
