times,counts
-3,3
-2,5
-1,15
0,7
1,13
2,9
3,15
4,15
5,17
6,14
7,9
8,10
9,9
10,19
11,7
12,20
13,12
14,10
15,15
16,15
17,11
18,12
19,9
20,5
21,14
22,5
23,15
24,17
25,8
26,9
27,8
28,10
29,9
30,11
31,10
32,12
33,19
34,12
35,6
36,10
37,2
38,4
39,3
40,8
41,2
42,4
43,3
44,3
45,5
46,2
47,2
48,4
49,1
50,2
51,6
52,3
53,4
54,1
55,5
56,5
57,4
58,8
59,3
60,4
61,1
62,4
63,4
64,6
65,2
66,8
67,3
68,3
69,4
70,1
71,4
72,2
73,4
74,3
75,3
76,2
77,2
79,1
80,3
81,2
83,3
84,1
85,4
86,1
88,1
89,3
91,2
92,4
93,2
94,2
95,3
96,3
97,1
98,2
