,times,counts,rates
44,-22,0,5.512158143103077e-10
45,-21,0,1.2430593339809903e-08
46,-20,0,1.9016804632168704e-07
47,-19,0,2.315652511216835e-06
48,-18,0,2.2280061565457732e-05
49,-17,0,0.00017059834117918505
50,-16,0,0.0010601261933141817
51,-15,0,0.005450606264588059
52,-14,0,0.02349723274678055
53,-13,0,0.08576167051313101
54,-12,0,0.2669887469906791
55,-11,0,0.7130856957486387
56,-10,0,1.6424967479094408
57,-9,0,3.2798868025380084
58,-8,0,5.709023940001302
59,-7,0,8.712338477418605
60,-6,0,11.73761691036175
61,-5,0,14.093736868520804
0,-4,1,15.298734137486404
1,-3,1,15.334491525427628
2,-2,3,14.611531846970344
3,-1,8,13.69419926080187
4,0,12,13.011200815770438
5,1,14,12.72032077933087
6,2,14,12.738849205646769
7,3,15,12.864671948126817
8,4,10,12.910951246476003
9,5,15,12.79738324066035
10,6,9,12.560766144311474
11,7,12,12.284402507018026
12,8,14,12.00222590438079
13,9,14,11.664022143811579
14,10,18,11.198139133255557
15,11,9,10.609076047784955
16,12,14,10.009891082994374
17,13,6,9.555873342013436
18,14,15,9.335489858653295
19,15,15,9.301783971490025
20,16,13,9.288779605847028
21,17,12,9.096650834501425
22,18,6,8.588890836720818
23,19,12,7.747812304907022
24,20,8,6.670693759329139
25,21,8,5.521611816881764
26,22,10,4.463099517535903
27,23,11,3.5943380322810556
28,24,8,2.928474243932835
29,25,11,2.421547300615001
30,26,8,2.020510433733505
31,27,6,1.6869789133569562
32,28,2,1.3936085967312377
33,29,6,1.1208527219573299
34,30,5,0.8638906520133368
35,31,2,0.6332833892871282
36,32,2,0.4425469399250922
37,33,2,0.29665271218680395
38,34,4,0.1913474136737648
39,35,1,0.11832716314426896
62,36,0,0.06925899213980166
40,37,2,0.03741428297094134
41,38,1,0.017945750024886947
63,39,0,0.007282008929467124
64,40,0,0.002368325895785024
65,41,0,0.0005803108512902349
42,42,1,9.87166927515904e-05
66,43,0,1.0210854181379161e-05
67,44,0,4.856970696481231e-07
68,45,0,3.8187494285555996e-09
