times,counts
-3,4
-2,4
-1,9
0,9
1,22
2,10
3,20
4,21
5,24
6,20
7,24
8,28
9,27
10,23
11,25
12,23
13,22
14,32
15,20
16,27
17,25
18,31
19,35
20,36
21,26
22,24
23,19
24,30
25,28
26,35
27,32
28,30
29,30
30,28
31,31
32,32
33,38
34,51
35,37
36,27
37,33
38,42
39,40
40,37
41,50
42,38
43,38
44,40
45,28
46,40
47,31
48,36
49,36
50,35
51,40
52,26
53,34
54,29
55,34
56,32
57,38
58,34
59,25
60,41
61,32
62,35
63,32
64,37
65,31
66,29
67,27
68,29
69,43
70,40
71,28
72,39
73,32
74,48
75,28
76,35
77,32
78,33
79,33
80,27
81,37
82,26
83,19
84,21
85,30
86,37
87,27
88,27
89,31
90,38
91,32
92,32
93,33
94,35
95,38
96,32
97,38
98,26
99,20
100,20
101,12
102,11
103,11
104,1
105,2
