times,counts
-4,1
-3,1
-2,5
-1,8
0,6
1,11
2,17
3,17
4,15
5,12
6,19
7,21
8,14
9,17
10,14
11,16
12,21
13,21
14,24
15,16
16,27
17,26
18,33
19,27
20,30
21,33
22,33
23,25
24,40
25,27
26,38
27,28
28,27
29,34
30,35
31,35
32,40
33,40
34,31
35,38
36,37
37,56
38,42
39,40
40,36
41,38
42,34
43,34
44,56
45,45
46,50
47,47
48,36
49,55
50,52
51,59
52,56
53,65
54,52
55,53
56,59
57,44
58,40
59,62
60,53
61,51
62,61
63,61
64,62
65,60
66,57
67,62
68,62
69,50
70,55
71,42
72,48
73,44
74,68
75,62
76,58
77,50
78,59
79,64
80,81
81,55
82,52
83,64
84,76
85,52
86,67
87,45
88,66
89,63
90,63
91,55
92,67
93,55
94,62
95,53
96,54
97,63
98,53
99,30
100,25
101,25
102,12
103,7
104,3
105,3
107,1
108,1
109,1
110,1
