,times,counts,rates
111,-21,0,1.0569739522032656e-09
112,-20,0,3.624093506138959e-08
113,-19,0,6.021022018333818e-07
114,-18,0,7.385104171206711e-06
115,-17,0,6.856143353671552e-05
116,-16,0,0.0004967641369858171
117,-15,0,0.002899421252120931
118,-14,0,0.013981890544154664
119,-13,0,0.05653004504059109
120,-12,0,0.1932923830342434
121,-11,0,0.5624780457952112
122,-10,0,1.3996813211778858
123,-9,0,2.9905071336537814
124,-8,0,5.511904575321441
125,-7,0,8.82356304743987
126,-6,0,12.391574721864847
127,-5,0,15.492869593163222
128,-4,0,17.617410305665416
0,-3,1,18.769815613094462
1,-2,4,19.422840819734283
2,-1,5,20.166116807132763
3,0,16,21.334777242345
4,1,16,22.874260411437504
5,2,17,24.47293966777686
6,3,12,25.79739358993766
7,4,19,26.63921148295
8,5,7,26.91946893215251
9,6,26,26.65140329092028
10,7,27,25.958552585995996
11,8,19,25.10664209798584
12,9,20,24.449235536113445
13,10,29,24.288806352788896
14,11,26,24.75073882606322
15,12,32,25.74181366113979
16,13,23,26.995357551458287
17,14,25,28.179536374455616
18,15,27,29.03528425915113
19,16,20,29.48355298956107
20,17,21,29.644000635487146
21,18,31,29.756380941662627
22,19,22,30.04207587524149
23,20,31,30.573432104632797
24,21,29,31.230757007734393
25,22,33,31.777082580961135
26,23,27,31.992664482003264
27,24,24,31.781445550542493
28,25,32,31.20241593101731
29,26,27,30.42361953993388
30,27,32,29.62912124128349
31,28,33,28.936032371972995
32,29,31,28.370285092893003
33,30,35,27.90432814526544
34,31,29,27.520455869885737
35,32,31,27.25761756525605
36,33,27,27.218479016110233
37,34,33,27.529240305621418
38,35,25,28.258155604640052
39,36,31,29.339220288976147
40,37,30,30.574933245947573
41,38,31,31.731274083897354
42,39,23,32.64676314235982
43,40,24,33.27983221993182
44,41,32,33.69242908346191
45,42,26,34.00222903286215
46,43,33,34.3225984616326
47,44,28,34.70859329018835
48,45,34,35.14177062303589
49,46,33,35.572072071937086
50,47,36,35.97996501977951
51,48,28,36.39065338270458
52,49,31,36.82800863359235
53,50,40,37.27478277058351
54,51,32,37.69661675571487
55,52,39,38.107330757457724
56,53,32,38.59615556121766
57,54,37,39.25611569909015
58,55,31,40.05268134095525
59,56,43,40.774777632500985
60,57,40,41.16618135307399
61,58,39,41.13986158975542
62,59,29,40.85758256483093
63,60,40,40.581168658940314
64,61,34,40.43812071623534
65,62,52,40.327549354872005
66,63,41,40.04706489302278
67,64,40,39.51710886788493
68,65,37,38.906794352941425
69,66,36,38.558082360571596
70,67,42,38.76587271278321
71,68,38,39.58002350226413
72,69,51,40.78072964588031
73,70,41,42.0443693302578
74,71,38,43.1545931015678
75,72,31,44.07467351662013
76,73,36,44.844593885474794
77,74,43,45.44914960320708
78,75,46,45.807962964654934
79,76,39,45.874026531458085
80,77,44,45.704175104908316
81,78,36,45.41073831781675
82,79,45,45.05442491557934
83,80,49,44.6216488266589
84,81,49,44.130414940249175
85,82,39,43.74638103589744
86,83,45,43.771821033944505
87,84,42,44.48668365077273
88,85,52,45.92823264691125
89,86,41,47.73581591028357
90,87,52,49.1639480868126
91,88,45,49.29084348150705
92,89,37,47.353207337134165
93,90,50,43.06319463784237
94,91,32,36.750758279125456
95,92,48,29.250648438750066
96,93,45,21.599199215752215
97,94,58,14.714066535621733
98,95,41,9.189843196540696
99,96,52,5.230841578646303
100,97,35,2.7004904215009717
101,98,36,1.259574489688169
102,99,37,0.5283248918105465
103,100,22,0.19781518356957759
104,101,14,0.06537572966191031
105,102,11,0.018804763907084396
106,103,5,0.004641362371841982
107,104,7,0.00097042393274496
108,105,1,0.0001692262798881069
129,106,0,2.3814852642676474e-05
109,107,1,2.5000171990148447e-06
130,108,0,1.659458264970168e-07
131,109,0,4.970930667942937e-09
132,110,0,2.307931142536624e-11
