times,counts
0,12
1,15
2,18
3,18
4,13
5,14
6,18
7,20
8,22
9,19
10,28
11,19
12,18
13,28
14,19
15,20
16,17
17,22
18,25
19,34
20,29
21,26
22,24
23,27
24,28
25,30
26,27
27,26
28,25
29,37
30,23
31,21
32,26
33,21
34,21
35,23
36,27
37,31
38,26
39,28
40,29
41,22
42,21
43,34
44,31
45,34
46,35
47,37
48,34
49,26
50,38
51,31
52,34
53,33
54,32
55,25
56,26
57,25
58,40
59,43
60,30
61,34
62,26
63,31
64,41
65,40
66,36
67,43
68,37
69,36
70,39
71,40
72,35
73,44
74,43
75,42
76,44
77,36
78,48
79,36
80,39
81,47
82,38
83,42
84,41
85,47
86,43
87,36
88,36
89,40
90,39
91,41
92,37
93,39
94,39
95,38
96,45
97,38
98,43
99,35
100,43
