times,counts
0,18
1,20
2,19
3,23
4,15
5,18
6,21
7,16
8,16
9,20
10,14
11,21
12,16
13,12
14,26
15,23
16,19
17,16
18,17
19,15
20,27
21,23
22,23
23,15
24,23
25,17
26,25
27,19
28,28
29,18
30,15
31,20
32,24
33,29
34,17
35,18
36,14
37,13
38,12
39,16
40,18
41,15
42,19
43,13
44,9
45,17
46,11
47,6
48,11
49,10
50,9
51,11
52,9
53,9
54,9
55,10
56,10
57,9
58,11
59,11
60,13
61,14
62,17
63,10
64,12
65,5
66,8
67,9
68,9
69,6
70,4
71,9
72,2
73,6
74,8
75,4
76,1
77,4
78,2
79,7
80,2
82,2
83,2
84,1
85,4
86,1
88,4
90,2
91,1
92,1
93,1
