,times,counts,rates
52,-21,0,3.0846283130422496e-09
53,-20,0,6.3965435076455e-08
54,-19,0,9.199052298161752e-07
55,-18,0,9.693228812157376e-06
56,-17,0,7.916308860284838e-05
57,-16,0,0.000526283532489181
58,-15,0,0.0028983162086493827
59,-14,0,0.01331803561687829
60,-13,0,0.05151047668988689
61,-12,0,0.1691588386038824
62,-11,0,0.4747884353382851
63,-10,0,1.1449860144204285
64,-9,0,2.385816384815372
65,-8,0,4.325239231429045
66,-7,0,6.878435703205581
67,-6,0,9.683354263060203
68,-5,0,12.182794912715892
69,-4,0,13.832737130278604
0,-3,2,14.325160882983877
1,-2,2,13.699146006964472
2,-1,7,12.282616067133617
3,0,6,10.51491080198649
4,1,10,8.774348197615033
5,2,17,7.307101527053235
6,3,12,6.247338883274013
7,4,9,5.654028264835445
8,5,14,5.524828882758111
9,6,13,5.8009507794573665
10,7,8,6.377918117524634
11,8,9,7.119561283395778
12,9,7,7.876635781395667
13,10,7,8.516824918949249
14,11,5,8.95593798198203
15,12,6,9.162479607314634
16,13,6,9.125464515559642
17,14,7,8.81917732907501
18,15,10,8.209389070369133
19,16,8,7.296057892633069
20,17,7,6.1424529622562325
21,18,5,4.865567590436268
22,19,12,3.6090063174304206
23,20,11,2.514683860639119
24,21,5,1.689220019328854
25,22,7,1.1763051123621109
26,23,6,0.9595345409461342
27,24,11,0.993931562360106
28,25,5,1.2348983339509672
29,26,4,1.6394252237458689
30,27,1,2.1417863633626153
31,28,1,2.628671140976971
32,29,2,2.948016251114024
33,30,1,2.968433291782955
34,31,2,2.659791927953658
35,32,1,2.128803356512834
70,33,0,1.5654744517324357
36,34,3,1.1349938887522188
37,35,2,0.9032311145120386
38,36,6,0.8408287562390793
39,37,5,0.8701471451129247
71,38,0,0.9054803745833686
40,39,1,0.8783073491078603
41,40,1,0.759039851806623
42,41,1,0.5694404581471203
43,42,1,0.3677409071334055
72,43,0,0.21020370964728166
73,44,0,0.12170848831842501
44,45,4,0.09799386006904934
45,46,1,0.12503508589567458
74,47,0,0.18906129304597363
46,48,1,0.27268360172717077
75,49,0,0.35145199243193
76,50,0,0.4001713037460543
77,51,0,0.403501055184552
78,52,0,0.36112367995064737
79,53,0,0.2857164892270317
47,54,1,0.19789011995867445
80,55,0,0.11979425743534296
81,56,0,0.06768192040578606
82,57,0,0.04757985294156954
48,58,1,0.057199390359455635
49,59,1,0.08933743591216416
83,60,0,0.13117475371525825
84,61,0,0.16352871258305227
85,62,0,0.16811889905504485
86,63,0,0.14025728487709155
87,64,0,0.09341663103952616
88,65,0,0.04864457459732069
89,66,0,0.019235600292423053
90,67,0,0.005532488091210563
50,68,1,0.001080649420156666
91,69,0,0.0001268668121811732
92,70,0,6.857233027691179e-06
93,71,0,6.258027487278636e-08
