,times,counts,rates
110,-21,0,1.2394005812767638e-09
111,-20,0,4.21256707236091e-08
112,-19,0,7.989071241757496e-07
113,-18,0,9.71855446578861e-06
114,-17,0,8.665133174266339e-05
115,-16,0,0.0006136749380871351
116,-15,0,0.003545473925267674
117,-14,0,0.016908282567672246
118,-13,0,0.06737579576373769
119,-12,0,0.22673902640319143
120,-11,0,0.6488802831018445
121,-10,0,1.5858455037780619
122,-9,0,3.322145754246447
123,-8,0,5.992961177312021
124,-7,0,9.369938276524167
125,-6,0,12.81436866848113
126,-5,0,15.528812255438114
127,-4,0,16.973983812735007
0,-3,1,17.13665067623873
1,-2,4,16.459522485879276
2,-1,10,15.52480510911103
3,0,10,14.73647883379107
4,1,14,14.198543715393583
5,2,23,13.817920309484835
6,3,13,13.488887042913278
7,4,7,13.186227342074165
8,5,14,12.931092564671186
9,6,18,12.722259216186778
10,7,14,12.51622151619545
11,8,18,12.262264126702824
12,9,11,11.95298480313038
13,10,12,11.648687524719673
14,11,15,11.458898905535936
15,12,11,11.496255769169148
16,13,15,11.83101679845735
17,14,13,12.458934092995822
18,15,13,13.273208032829118
19,16,10,14.04756737118588
20,17,13,14.480747512362708
21,18,14,14.324744242173947
22,19,10,13.513078764173988
23,20,7,12.178311868836493
24,21,12,10.56191551489636
25,22,19,8.915056109489528
26,23,13,7.450506638014479
27,24,15,6.3279155477492965
28,25,11,5.646820167197846
29,26,14,5.4509329083408
30,27,13,5.745579396775994
31,28,12,6.507184841813106
32,29,5,7.661321595418958
33,30,10,9.036355179821177
34,31,6,10.34220858671847
35,32,6,11.235137859482126
36,33,7,11.471683552503787
37,34,5,11.05609823118359
38,35,6,10.252666252907613
39,36,6,9.43435203077245
40,37,10,8.88039157195384
41,38,15,8.664227325128948
42,39,13,8.677939404720783
43,40,10,8.740807906746515
44,41,9,8.71083712381124
45,42,7,8.541445890974577
46,43,8,8.27125735296929
47,44,9,7.97601749291379
48,45,11,7.7194893867549395
49,46,9,7.521752533596274
50,47,8,7.352706782854877
51,48,11,7.157346662043648
52,49,7,6.904387758878344
53,50,10,6.625441015079368
54,51,4,6.407469841860011
55,52,7,6.335482868529081
56,53,11,6.428959139636618
57,54,7,6.620758692601239
58,55,9,6.789988384735466
59,56,5,6.826114115308551
60,57,7,6.68834990656105
61,58,5,6.428375211387292
62,59,6,6.164961487013402
63,60,7,6.0229068628533105
64,61,8,6.064116967080395
65,62,4,6.248395745577652
66,63,13,6.456620941477142
67,64,5,6.569800392039227
68,65,4,6.5442553003038775
69,66,5,6.422261932113313
70,67,5,6.283160585423385
71,68,8,6.189316582252598
72,69,8,6.1596279900097075
73,70,6,6.163967062170529
74,71,6,6.13077163460546
75,72,7,5.973637564443886
76,73,6,5.6354799645691145
77,74,6,5.128217720418254
78,75,7,4.535752421631739
79,76,1,3.968440870107671
80,77,11,3.501692611183043
81,78,6,3.149376410438502
82,79,5,2.8885195962264296
83,80,8,2.706911568489412
84,81,3,2.633082974044361
85,82,4,2.7292919442144643
86,83,2,3.056790812678905
87,84,6,3.6302946073089726
88,85,4,4.373614005609332
89,86,2,5.108362876774451
90,87,5,5.620636178944587
91,88,2,5.779228858735167
92,89,1,5.591582839701307
93,90,1,5.141688622445143
94,91,6,4.5029118926533584
95,92,8,3.729799853749098
96,93,5,2.8985347224878626
97,94,1,2.1093845672873592
98,95,6,1.4459640108048442
99,96,6,0.9449349420298958
100,97,8,0.5986837412628896
101,98,1,0.37552964276211986
102,99,2,0.23988862098429106
103,100,7,0.16384247011150865
104,101,1,0.1289332593022381
105,102,1,0.12195063548649905
128,103,0,0.1293683921680933
106,104,2,0.13532916824114924
107,105,1,0.12645319599068108
129,106,0,0.09967400155992492
130,107,0,0.06395143058656017
131,108,0,0.03241858484388373
132,109,0,0.01255696015820052
133,110,0,0.0035513188539600727
108,111,1,0.0006837167893694845
134,112,0,7.921018242229385e-05
135,113,0,4.223948709842518e-06
136,114,0,3.793399730741969e-08
