times,counts
0,13
1,19
2,15
3,18
4,14
5,12
6,14
7,11
8,13
9,14
10,12
11,17
12,12
13,13
14,16
15,13
16,14
17,12
18,17
19,17
20,23
21,21
22,8
23,13
24,19
25,22
26,20
27,9
28,13
29,22
30,24
31,33
32,27
33,21
34,18
35,20
36,18
37,18
38,31
39,21
40,20
41,14
42,34
43,29
44,33
45,36
46,25
47,31
48,23
49,32
50,33
51,28
52,25
53,42
54,28
55,23
56,39
57,35
58,33
59,40
60,38
61,33
62,32
63,37
64,34
65,36
66,36
67,30
68,35
69,37
70,32
71,49
72,49
73,49
74,42
75,38
76,44
77,43
78,42
79,33
80,42
81,51
82,41
83,36
84,38
85,45
86,36
87,43
88,37
89,26
90,30
91,36
92,31
93,39
94,26
95,31
96,30
97,32
98,32
99,28
100,36
