times,counts
0,14
1,21
2,15
3,24
4,14
5,14
6,22
7,15
8,21
9,17
10,14
11,16
12,10
13,11
14,12
15,15
16,14
17,7
18,12
19,9
20,12
21,8
22,13
23,9
24,21
25,6
26,12
27,10
28,11
29,9
30,7
31,9
32,5
33,6
34,7
35,12
36,11
37,11
38,6
39,11
40,8
41,8
42,11
43,9
44,7
45,14
46,10
47,12
48,9
49,10
50,6
51,4
52,5
53,4
54,9
55,8
56,2
57,12
58,11
59,7
60,8
61,11
62,10
63,9
64,9
65,6
66,6
67,6
68,6
69,10
70,5
71,5
72,6
73,8
74,7
75,3
76,11
77,7
78,4
79,11
80,10
81,11
82,6
83,4
84,4
85,2
86,3
87,9
88,6
89,11
90,5
91,2
92,2
93,5
94,11
95,13
96,4
97,6
98,5
99,10
100,10
