times,counts
-3,3
-2,6
-1,8
0,10
1,10
2,9
3,12
4,8
5,13
6,17
7,11
8,11
9,18
10,8
11,11
12,23
13,14
14,12
15,15
16,18
17,18
18,17
19,13
20,20
21,17
22,24
23,20
24,28
25,19
26,33
27,29
28,26
29,22
30,22
31,28
32,30
33,25
34,32
35,24
36,34
37,28
38,26
39,32
40,39
41,32
42,16
43,30
44,24
45,29
46,17
47,27
48,16
49,18
50,21
51,23
52,23
53,14
54,26
55,26
56,22
57,20
58,27
59,18
60,25
61,15
62,21
63,21
64,16
65,15
66,11
67,20
68,19
69,11
70,21
71,16
72,19
73,18
74,21
75,23
76,20
77,15
78,19
79,23
80,17
81,16
82,15
83,34
84,20
85,15
86,16
87,23
88,19
89,24
90,24
91,15
92,22
93,11
94,18
95,32
96,20
97,28
98,20
99,13
100,12
101,9
102,3
103,3
104,2
