times,counts
-2,3
-1,8
0,15
1,11
2,12
3,22
4,20
5,13
6,12
7,20
8,20
9,10
10,24
11,19
12,22
13,23
14,26
15,26
16,24
17,29
18,29
19,28
20,19
21,23
22,20
23,30
24,23
25,24
26,25
27,27
28,18
29,15
30,27
31,29
32,22
33,22
34,34
35,31
36,39
37,41
38,39
39,58
40,38
41,43
42,44
43,37
44,57
45,44
46,54
47,48
48,54
49,63
50,59
51,62
52,44
53,55
54,54
55,54
56,60
57,58
58,63
59,70
60,63
61,68
62,64
63,70
64,64
65,58
66,80
67,79
68,83
69,55
70,80
71,66
72,73
73,89
74,58
75,75
76,59
77,82
78,101
79,65
80,77
81,80
82,64
83,75
84,83
85,66
86,63
87,62
88,87
89,63
90,69
91,86
92,69
93,91
94,70
95,87
96,75
97,69
98,60
99,57
100,35
101,24
102,11
103,11
104,3
105,5
106,3
107,1
