times,counts
-2,2
-1,7
0,14
1,11
2,10
3,12
4,13
5,12
6,18
7,19
8,21
9,22
10,25
11,27
12,24
13,27
14,14
15,28
16,22
17,21
18,35
19,40
20,24
21,27
22,40
23,32
24,28
25,31
26,32
27,38
28,30
29,27
30,38
31,40
32,38
33,32
34,43
35,42
36,39
37,50
38,38
39,33
40,46
41,32
42,37
43,33
44,44
45,36
46,41
47,38
48,52
49,51
50,46
51,45
52,42
53,50
54,56
55,49
56,53
57,55
58,50
59,60
60,52
61,58
62,45
63,50
64,59
65,56
66,55
67,42
68,56
69,47
70,38
71,31
72,40
73,53
74,55
75,47
76,45
77,45
78,46
79,52
80,48
81,49
82,51
83,40
84,55
85,67
86,44
87,50
88,54
89,43
90,40
91,49
92,53
93,39
94,53
95,47
96,41
97,57
98,42
99,43
100,19
101,19
102,7
103,4
104,4
105,2
106,1
108,1
