times,counts
-3,3
-2,5
-1,5
0,8
1,14
2,20
3,21
4,18
5,18
6,21
7,17
8,20
9,27
10,15
11,20
12,25
13,14
14,18
15,29
16,14
17,26
18,31
19,19
20,21
21,28
22,21
23,22
24,17
25,15
26,20
27,28
28,33
29,20
30,25
31,16
32,18
33,18
34,15
35,16
36,7
37,15
38,8
39,10
40,11
41,10
42,11
43,11
44,10
45,6
46,10
47,9
48,3
49,9
50,3
51,3
52,8
53,3
54,5
55,3
56,3
57,3
58,5
59,2
60,5
62,2
63,1
64,4
65,1
66,2
67,3
68,5
69,2
70,2
71,1
72,1
73,3
74,4
75,2
76,1
77,1
78,1
79,1
80,3
81,1
82,3
84,4
85,2
86,3
87,2
88,1
89,1
90,1
92,1
93,3
94,1
95,1
97,1
98,2
99,2
100,1
101,1
