,times,counts,rates
111,-21,0,8.170041774125125e-10
112,-20,0,2.4568791346837184e-08
113,-19,0,3.9543179905703565e-07
114,-18,0,4.766955534007074e-06
115,-17,0,4.4148193851709544e-05
116,-16,0,0.00032359419666732996
117,-15,0,0.0019308074097649163
118,-14,0,0.009547327038328243
119,-13,0,0.039598473940986575
120,-12,0,0.13898319085319116
121,-11,0,0.415559624840329
122,-10,0,1.0644333008443494
123,-9,0,2.3485838053416725
124,-8,0,4.49083390922441
125,-7,0,7.494363688201572
126,-6,0,11.008989886970216
127,-5,0,14.393484042407055
128,-4,0,17.001723326974414
0,-3,1,18.52056689629916
1,-2,3,19.115703361177893
2,-1,4,19.288509794071064
3,0,12,19.565734858920894
4,1,13,20.230901951382215
5,2,17,21.230008543959723
6,3,18,22.26483370295431
7,4,15,23.0033333664161
8,5,16,23.282041771404398
9,6,15,23.179725355899762
10,7,17,22.940117940346468
11,8,21,22.8291926367175
12,9,28,23.018688721054325
13,10,17,23.528825616133872
14,11,28,24.23779045466691
15,12,23,24.96041148721011
16,13,21,25.55519610971875
17,14,21,25.983568836512628
18,15,20,26.29165922824639
19,16,24,26.564848730363217
20,17,29,26.90640687644007
21,18,23,27.421399344212276
22,19,20,28.174176727133606
23,20,30,29.157137765255854
24,21,27,30.32536274699377
25,22,27,31.664541724881165
26,23,24,33.194200567787185
27,24,23,34.8708539377626
28,25,32,36.4847592368652
29,26,29,37.684866932551884
30,27,32,38.15945170450368
31,28,30,37.84833903413927
32,29,24,37.01223785711896
33,30,36,36.09250189497863
34,31,29,35.47784841469556
35,32,47,35.37333888067747
36,33,40,35.84691857201256
37,34,34,36.938988826302314
38,35,35,38.67945865934836
39,36,34,40.99895943256804
40,37,38,43.653229779098055
41,38,38,46.25659647001964
42,39,38,48.41394773158464
43,40,30,49.87625792460458
44,41,39,50.64046213851914
45,42,41,50.93254405233026
46,43,36,51.06646209143592
47,44,49,51.27503650491712
48,45,45,51.65296589748439
49,46,56,52.23469268295566
50,47,49,53.07690078745551
51,48,34,54.2298512121871
52,49,61,55.63443300385084
53,50,53,57.071172385102024
54,51,47,58.23502019719324
55,52,54,58.905564782997416
56,53,51,59.111214378002195
57,54,53,59.16931384088086
58,55,50,59.54073055568149
59,56,51,60.56936103110485
60,57,71,62.28133455806611
61,58,60,64.3686832219705
62,59,56,66.33692178345594
63,60,54,67.71119770503662
64,61,64,68.19717006904823
65,62,52,67.74345148160452
66,63,56,66.52616801523608
67,64,74,64.89351647561276
68,65,62,63.259021368955864
69,66,60,61.95241449196416
70,67,72,61.13400043202649
71,68,76,60.845893370163154
72,69,60,61.104615288861744
73,70,65,61.91118370260271
74,71,58,63.202025424298405
75,72,71,64.81525833809604
76,73,65,66.46766272383215
77,74,51,67.74657163926673
78,75,69,68.20300989906052
79,76,66,67.56541803010819
80,77,56,65.9140176000145
81,78,58,63.66092530796735
82,79,64,61.3979078653058
83,80,75,59.75730251863975
84,81,73,59.27684578578884
85,82,51,60.20626174653455
86,83,76,62.36554393762739
87,84,78,65.21576870549669
88,85,58,68.08883091688573
89,86,47,70.36783506027203
90,87,65,71.51547995303235
91,88,60,71.01742271505358
92,89,66,68.35382176197459
93,90,59,63.08394459855769
94,91,65,55.08591513609728
95,92,75,44.86192134413673
96,93,72,33.63102370764414
97,94,51,22.97941488348488
98,95,64,14.225180008905578
99,96,68,7.9538654964449735
100,97,68,4.008739450129007
101,98,62,1.81434078617355
102,99,53,0.7314711394526021
103,100,29,0.25900713313838586
104,101,20,0.07893887896511571
105,102,17,0.02019225716732715
106,103,12,0.004207920195767847
107,104,6,0.0006887646861799773
108,105,3,8.420441822769893e-05
109,106,1,7.104195472229071e-06
129,107,0,3.5942071817237246e-07
130,108,0,8.122387054283846e-09
131,109,0,3.1030053598894725e-11
