times,counts
0,9
1,23
2,15
3,15
4,12
5,13
6,23
7,29
8,26
9,35
10,31
11,38
12,33
13,30
14,34
15,29
16,39
17,37
18,34
19,37
20,45
21,36
22,44
23,36
24,34
25,46
26,48
27,50
28,39
29,51
30,42
31,36
32,44
33,49
34,49
35,41
36,44
37,40
38,47
39,50
40,39
41,46
42,57
43,47
44,53
45,59
46,49
47,50
48,56
49,55
50,52
51,45
52,50
53,55
54,60
55,62
56,55
57,60
58,62
59,53
60,53
61,56
62,65
63,56
64,59
65,67
66,62
67,67
68,71
69,62
70,72
71,70
72,57
73,56
74,59
75,59
76,65
77,63
78,56
79,67
80,58
81,65
82,61
83,53
84,62
85,55
86,55
87,53
88,66
89,56
90,70
91,53
92,57
93,66
94,62
95,67
96,67
97,74
98,72
99,71
100,74
