times,counts
-2,6
-1,9
0,8
1,4
2,13
3,17
4,18
5,10
6,12
7,17
8,18
9,19
10,15
11,14
12,15
13,21
14,18
15,15
16,14
17,16
18,20
19,16
20,16
21,13
22,16
23,16
24,18
25,14
26,17
27,10
28,18
29,20
30,13
31,12
32,5
33,12
34,11
35,12
36,14
37,9
38,9
39,6
40,4
41,7
42,5
43,5
44,8
45,4
46,9
47,6
48,7
49,10
50,6
51,9
52,8
53,10
54,8
55,6
56,5
57,5
58,4
59,2
60,5
61,3
62,4
63,8
64,7
65,8
66,7
67,10
68,5
69,7
70,10
71,11
72,10
73,9
74,10
75,8
76,16
77,7
78,14
79,5
80,12
81,11
82,4
83,8
84,11
85,5
86,7
87,5
88,6
89,5
90,11
91,8
92,14
93,8
94,9
95,10
96,13
97,10
98,7
99,12
100,5
101,3
102,5
103,4
104,2
