times,counts
0,22
1,18
2,22
3,29
4,18
5,21
6,29
7,23
8,19
9,19
10,43
11,32
12,34
13,30
14,32
15,28
16,36
17,41
18,23
19,35
20,30
21,24
22,36
23,30
24,35
25,31
26,27
27,36
28,33
29,28
30,33
31,38
32,43
33,35
34,40
35,39
36,41
37,38
38,40
39,38
40,34
41,49
42,50
43,47
44,42
45,39
46,51
47,41
48,48
49,47
50,55
51,48
52,47
53,53
54,43
55,46
56,46
57,49
58,49
59,49
60,49
61,44
62,50
63,51
64,40
65,45
66,44
67,52
68,44
69,56
70,62
71,58
72,63
73,54
74,60
75,52
76,60
77,56
78,60
79,54
80,62
81,52
82,64
83,56
84,57
85,64
86,61
87,60
88,73
89,71
90,66
91,64
92,53
93,55
94,66
95,69
96,76
97,67
98,77
99,71
100,71
