,times,counts,rates
82,-22,0,9.45913424063276e-10
83,-21,0,2.3315557554063967e-08
84,-20,0,3.391035843289783e-07
85,-19,0,3.6234609885192838e-06
86,-18,0,3.075405540969674e-05
87,-17,0,0.00021200781009005727
88,-16,0,0.0012081924505446017
89,-15,0,0.005765083643685635
90,-14,0,0.023264859059076375
91,-13,0,0.08005906330779629
92,-12,0,0.236474449710673
93,-11,0,0.603148067265445
94,-10,0,1.3379115382415292
95,-9,0,2.6048678799591083
96,-8,0,4.500957136201547
97,-7,0,6.985629276319223
98,-6,0,9.853616127094192
99,-5,0,12.766196452862971
0,-4,1,15.332089330041093
1,-3,2,17.21293323720954
2,-2,3,18.210638816997736
3,-1,5,18.30191350423435
4,0,10,17.627765557668745
5,1,9,16.45743743590331
6,2,14,15.116884567403291
7,3,11,13.890141415286328
8,4,19,12.956777986070366
9,5,21,12.402861906444395
10,6,15,12.253220239607844
11,7,14,12.455588390786676
12,8,17,12.831321985949504
13,9,12,13.085886530431042
14,10,21,12.937959561412736
15,11,10,12.292771337625366
16,12,9,11.307926130010774
17,13,8,10.288677216761592
18,14,19,9.500067860113926
19,15,11,9.03113628076107
20,16,17,8.784800090042857
21,17,17,8.578852258720548
22,18,8,8.27786901153461
23,19,10,7.867010630778151
24,20,6,7.434993758168172
25,21,10,7.103026388706012
26,22,11,6.961438956614364
27,23,11,7.048817585635076
28,24,9,7.364879051278351
29,25,8,7.885210649992501
30,26,7,8.554435267485598
31,27,8,9.266126135766982
32,28,6,9.866522281742332
33,29,10,10.207345009060715
34,30,6,10.22144411125922
35,31,6,9.959354728283373
36,32,6,9.553271134847428
37,33,13,9.14081193692754
38,34,7,8.805137773075629
39,35,13,8.549732825437706
40,36,7,8.297468621563791
41,37,12,7.921981304553842
42,38,11,7.321801195129458
43,39,6,6.498320735434497
44,40,9,5.571029851215676
45,41,7,4.714797235557822
46,42,8,4.07285039756552
47,43,10,3.705212417143404
48,44,12,3.5856681978338463
49,45,5,3.624249746278793
50,46,5,3.6988455239685734
51,47,9,3.6967734687231335
52,48,2,3.5567009879939193
53,49,4,3.285964596024724
54,50,1,2.9431789210986214
55,51,7,2.603365473042037
56,52,4,2.329342466809765
57,53,3,2.157539258430379
58,54,5,2.0906697953595663
59,55,3,2.0920352712752757
60,56,3,2.091383819699019
61,57,4,2.014793682506426
62,58,2,1.8280571003736992
63,59,2,1.558966536340166
64,60,1,1.2761959825344604
65,61,1,1.045096298513379
66,62,5,0.899882853760907
67,63,2,0.8442266055220744
68,64,2,0.8622857787007197
69,65,1,0.926156252569769
70,66,3,1.0017637686881131
100,67,0,1.0553686773333737
71,68,1,1.057483239463314
72,69,1,0.9871445618014347
73,70,1,0.8429690861638764
74,71,1,0.6522359312716031
75,72,1,0.4605882620044079
101,73,0,0.3061279223747272
76,74,2,0.20182129785173863
77,75,1,0.13851784889436786
78,76,2,0.09906521309160608
102,77,0,0.06993014437525977
79,78,1,0.04531862413555347
103,79,0,0.025323501429646383
104,80,0,0.011597618549781917
105,81,0,0.004153312935007515
106,82,0,0.0011020748103878302
80,83,1,0.00020091799202724182
107,84,0,2.21513857958753e-05
108,85,0,1.123799379520798e-06
109,86,0,9.522160644627465e-09
