times,counts
-4,1
-3,5
-2,5
-1,6
0,13
1,15
2,16
3,12
4,19
5,23
6,16
7,15
8,26
9,15
10,15
11,22
12,14
13,21
14,13
15,16
16,21
17,21
18,21
19,27
20,31
21,33
22,22
23,23
24,23
25,33
26,25
27,19
28,30
29,26
30,42
31,30
32,25
33,27
34,30
35,23
36,24
37,31
38,23
39,31
40,34
41,14
42,25
43,25
44,23
45,29
46,28
47,22
48,22
49,19
50,28
51,29
52,28
53,27
54,29
55,20
56,31
57,22
58,31
59,27
60,30
61,20
62,22
63,24
64,33
65,30
66,31
67,33
68,23
69,33
70,47
71,37
72,37
73,33
74,34
75,25
76,35
77,39
78,34
79,30
80,33
81,26
82,35
83,28
84,37
85,28
86,30
87,35
88,36
89,42
90,34
91,40
92,34
93,40
94,32
95,42
96,36
97,45
98,33
99,26
100,24
101,13
102,8
103,5
104,5
108,1
