,times,counts,rates
75,-21,0,6.530148888477845e-09
76,-20,0,1.320106242142144e-07
77,-19,0,1.740822314606971e-06
78,-18,0,1.7301575516302067e-05
79,-17,0,0.00013486873684965498
80,-16,0,0.0008581521304763661
81,-15,0,0.0045290973831305275
82,-14,0,0.02000441346214003
83,-13,0,0.07455918660328419
84,-12,0,0.23605639345211857
85,-11,0,0.638597447469508
86,-10,0,1.485322419283202
87,-9,0,2.9905426848549546
88,-8,0,5.253003817019763
89,-7,0,8.12501659550014
90,-6,0,11.185714839643822
91,-5,0,13.867282969799314
92,-4,0,15.669124473519428
0,-3,3,16.34077374407238
1,-2,3,15.947915664273667
2,-1,7,14.803494185659044
3,0,9,13.307776626251009
4,1,10,11.785272447168191
5,2,20,10.405121952902777
6,3,11,9.204651729776149
7,4,17,8.15960316626602
8,5,13,7.239452647261064
9,6,8,6.437436245160516
10,7,20,5.7924301943577765
11,8,7,5.397457564973185
12,9,10,5.367458568590028
13,10,8,5.762002922738926
14,11,10,6.506136358116777
15,12,12,7.372685334874439
16,13,7,8.054382390222967
17,14,3,8.287975311488799
18,15,5,7.95973249692219
19,16,5,7.1448766631184935
20,17,6,6.068132833799194
21,18,7,5.003997274305771
22,19,7,4.174878205473027
23,20,10,3.709183591105642
24,21,10,3.661746575599159
25,22,6,4.04096761898437
26,23,7,4.7971604681864255
27,24,4,5.788415574471343
28,25,7,6.783121989004867
29,26,5,7.52746743479895
30,27,2,7.836517799616175
31,28,1,7.651340978918398
32,29,8,7.047705236316306
33,30,5,6.2044841095021726
34,31,4,5.336208732201899
35,32,8,4.617638476785111
36,33,9,4.147417237987299
37,34,8,3.957112126752735
38,35,6,4.025544972307846
39,36,6,4.27809244513546
40,37,7,4.594308360336198
41,38,6,4.842979245629905
42,39,3,4.927581607134565
43,40,3,4.8133993601333875
44,41,5,4.5279761982275595
45,42,4,4.144289186720526
46,43,6,3.7521479341382977
47,44,3,3.419812762792554
48,45,5,3.1640854873427324
49,46,7,2.9544325992895955
50,47,6,2.7481845449959423
51,48,1,2.5254238370919317
52,49,4,2.301080241883935
53,50,4,2.114741817352741
54,51,3,2.008459493940941
55,52,4,2.0037809073140043
56,53,3,2.0848809524450065
57,54,3,2.1928335301847004
58,55,3,2.244775469019797
59,56,3,2.1825852457810093
60,57,1,2.017423635034201
61,58,1,1.8256695008425616
62,59,2,1.6954406811708242
63,60,2,1.6652746321992338
64,61,4,1.6976013352502435
65,62,4,1.703030256556701
66,63,1,1.5974691811947306
93,64,0,1.3537146443101107
67,65,3,1.0157513545598555
68,66,1,0.6684708278860091
94,67,0,0.3857818352810753
69,68,2,0.19677303655280212
70,69,5,0.08967493897624398
95,70,0,0.03669341576693495
71,71,2,0.01335659972956507
72,72,1,0.0042136039620712515
96,73,0,0.0011036550371062459
97,74,0,0.00022542917871774638
73,75,1,3.2758598220220316e-05
98,76,0,2.9258985536190713e-06
99,77,0,1.1960843064475152e-07
100,78,0,7.920585367649785e-10
