times,counts
-4,1
-3,3
-2,4
-1,6
0,13
1,10
2,13
3,19
4,12
5,25
6,9
7,12
8,11
9,16
10,11
11,11
12,11
13,17
14,11
15,22
16,19
17,18
18,21
19,22
20,32
21,29
22,29
23,27
24,28
25,28
26,36
27,27
28,34
29,37
30,29
31,29
32,38
33,33
34,32
35,35
36,19
37,29
38,26
39,27
40,28
41,41
42,38
43,30
44,28
45,35
46,34
47,33
48,41
49,41
50,37
51,46
52,50
53,42
54,46
55,36
56,42
57,31
58,43
59,42
60,37
61,41
62,41
63,34
64,37
65,36
66,36
67,46
68,36
69,43
70,45
71,27
72,39
73,50
74,32
75,48
76,34
77,39
78,45
79,41
80,32
81,51
82,34
83,28
84,35
85,32
86,43
87,30
88,37
89,48
90,44
91,41
92,45
93,47
94,50
95,36
96,32
97,48
98,28
99,32
100,16
101,15
102,9
103,5
104,1
105,4
106,1
109,1
