times,counts
-3,2
-2,4
-1,8
0,12
1,24
2,18
3,18
4,14
5,19
6,23
7,20
8,24
9,19
10,27
11,19
12,17
13,17
14,22
15,26
16,22
17,19
18,23
19,24
20,32
21,21
22,30
23,31
24,22
25,24
26,31
27,21
28,30
29,24
30,33
31,32
32,36
33,38
34,40
35,42
36,39
37,37
38,32
39,32
40,46
41,59
42,33
43,46
44,43
45,43
46,35
47,44
48,49
49,36
50,38
51,51
52,46
53,43
54,48
55,49
56,43
57,55
58,42
59,46
60,55
61,38
62,40
63,51
64,53
65,53
66,38
67,58
68,41
69,46
70,51
71,61
72,56
73,55
74,58
75,39
76,40
77,52
78,60
79,45
80,57
81,48
82,67
83,40
84,64
85,67
86,51
87,57
88,32
89,52
90,52
91,59
92,63
93,47
94,59
95,58
96,56
97,51
98,41
99,37
100,25
101,16
102,14
103,16
104,3
105,7
106,4
107,1
110,1
