times,counts
0,20
1,11
2,16
3,9
4,23
5,13
6,14
7,10
8,17
9,8
10,11
11,21
12,13
13,25
14,17
15,19
16,22
17,14
18,25
19,20
20,20
21,21
22,15
23,17
24,14
25,18
26,22
27,19
28,15
29,13
30,17
31,14
32,12
33,16
34,17
35,18
36,17
37,18
38,13
39,13
40,4
41,9
42,6
43,5
44,4
45,7
46,5
47,4
48,5
49,7
50,6
51,3
52,3
53,2
54,3
55,1
56,4
57,3
60,2
61,1
62,3
63,2
64,2
65,3
66,4
68,4
69,6
70,3
71,5
72,2
73,4
74,8
75,3
76,5
77,6
78,6
79,5
80,6
81,5
82,1
83,3
84,2
85,5
86,4
87,1
88,3
89,4
90,3
91,2
92,2
93,3
94,1
95,1
96,2
97,4
98,4
99,6
100,4
