times,counts
0,18
1,28
2,19
3,21
4,16
5,21
6,28
7,25
8,24
9,21
10,23
11,25
12,25
13,21
14,22
15,27
16,20
17,28
18,17
19,17
20,20
21,20
22,19
23,27
24,23
25,27
26,24
27,19
28,24
29,37
30,34
31,37
32,36
33,33
34,41
35,44
36,48
37,39
38,42
39,50
40,49
41,42
42,45
43,48
44,57
45,47
46,62
47,61
48,46
49,51
50,50
51,55
52,59
53,48
54,51
55,58
56,50
57,47
58,48
59,57
60,55
61,57
62,61
63,60
64,60
65,55
66,64
67,55
68,56
69,67
70,64
71,65
72,59
73,59
74,53
75,56
76,55
77,57
78,51
79,50
80,47
81,47
82,50
83,49
84,53
85,48
86,44
87,59
88,56
89,51
90,39
91,52
92,52
93,55
94,46
95,51
96,49
97,52
98,48
99,47
100,62
