times,counts
0,17
1,12
2,20
3,20
4,21
5,23
6,14
7,15
8,17
9,27
10,17
11,19
12,24
13,15
14,20
15,17
16,19
17,29
18,18
19,26
20,22
21,21
22,31
23,30
24,21
25,22
26,25
27,32
28,30
29,28
30,27
31,29
32,40
33,34
34,34
35,27
36,29
37,32
38,30
39,30
40,33
41,35
42,37
43,40
44,34
45,39
46,30
47,34
48,47
49,36
50,44
51,40
52,36
53,46
54,43
55,39
56,42
57,49
58,46
59,42
60,42
61,40
62,36
63,37
64,36
65,40
66,32
67,45
68,38
69,27
70,30
71,30
72,39
73,37
74,39
75,41
76,39
77,36
78,43
79,45
80,47
81,48
82,49
83,48
84,45
85,47
86,52
87,40
88,41
89,45
90,58
91,46
92,46
93,42
94,53
95,48
96,49
97,44
98,48
99,47
100,34
