times,counts
-4,1
-3,4
-2,4
-1,6
0,8
1,22
2,15
3,14
4,18
5,21
6,22
7,26
8,18
9,17
10,26
11,21
12,23
13,22
14,17
15,26
16,31
17,32
18,28
19,29
20,33
21,33
22,37
23,32
24,37
25,24
26,23
27,32
28,36
29,29
30,26
31,29
32,31
33,27
34,48
35,43
36,44
37,35
38,43
39,40
40,55
41,51
42,50
43,39
44,33
45,44
46,45
47,41
48,42
49,47
50,34
51,41
52,41
53,37
54,32
55,39
56,44
57,32
58,46
59,47
60,36
61,40
62,42
63,35
64,48
65,50
66,49
67,39
68,33
69,47
70,55
71,50
72,42
73,36
74,48
75,47
76,48
77,40
78,39
79,50
80,43
81,46
82,43
83,47
84,42
85,42
86,49
87,51
88,40
89,55
90,42
91,47
92,39
93,32
94,36
95,39
96,46
97,34
98,38
99,24
100,25
101,17
102,10
103,2
104,2
106,1
107,1
109,1
