times,counts
-4,2
-3,2
-2,3
-1,12
0,5
1,10
2,13
3,16
4,12
5,15
6,11
7,14
8,16
9,10
10,13
11,14
12,13
13,13
14,12
15,14
16,11
17,14
18,17
19,16
20,17
21,15
22,18
23,14
24,10
25,13
26,19
27,14
28,25
29,15
30,17
31,12
32,18
33,19
34,18
35,12
36,11
37,12
38,15
39,18
40,13
41,10
42,16
43,13
44,7
45,11
46,12
47,15
48,12
49,16
50,13
51,17
52,16
53,13
54,11
55,12
56,9
57,11
58,12
59,7
60,10
61,6
62,9
63,2
64,1
65,9
66,6
67,6
68,5
69,6
70,7
71,5
72,10
73,11
74,8
75,7
76,8
77,1
78,8
79,8
80,6
81,6
82,5
83,10
84,4
85,16
86,10
87,9
88,4
89,7
90,3
91,10
92,5
93,6
94,6
95,1
96,9
97,3
98,4
99,4
100,3
102,3
