times,counts
0,15
1,16
2,23
3,16
4,15
5,20
6,22
7,15
8,19
9,23
10,15
11,8
12,16
13,12
14,14
15,20
16,11
17,9
18,14
19,15
20,19
21,17
22,9
23,10
24,11
25,12
26,16
27,12
28,16
29,17
30,21
31,15
32,21
33,18
34,13
35,20
36,18
37,25
38,18
39,19
40,15
41,12
42,17
43,16
44,17
45,18
46,13
47,13
48,8
49,7
50,16
51,10
52,7
53,7
54,9
55,10
56,12
57,6
58,6
59,3
60,9
61,4
62,4
63,5
64,9
65,10
66,11
67,4
68,6
69,4
70,4
71,6
72,5
73,4
74,8
75,1
76,5
77,4
78,2
79,3
80,6
81,4
82,6
83,3
84,2
85,8
86,4
87,2
88,3
91,1
92,2
93,1
94,1
95,2
96,3
97,1
98,1
99,4
100,4
