times,counts
0,17
1,17
2,17
3,17
4,20
5,23
6,16
7,16
8,14
9,19
10,14
11,16
12,23
13,16
14,19
15,12
16,22
17,14
18,30
19,16
20,17
21,16
22,20
23,18
24,29
25,20
26,16
27,25
28,13
29,21
30,13
31,14
32,20
33,14
34,13
35,12
36,9
37,8
38,8
39,5
40,13
41,14
42,8
43,11
44,19
45,11
46,10
47,12
48,14
49,8
50,9
51,6
52,15
53,18
54,8
55,9
56,9
57,12
58,14
59,15
60,21
61,16
62,8
63,10
64,19
65,13
66,13
67,15
68,9
69,13
70,9
71,9
72,11
73,11
74,10
75,7
76,10
77,6
78,10
79,9
80,9
81,11
82,10
83,10
84,4
85,10
86,10
87,8
88,6
89,9
90,7
91,4
92,7
93,3
94,10
95,5
96,4
97,3
98,2
100,1
