times,counts
0,19
1,19
2,27
3,19
4,23
5,26
6,19
7,20
8,22
9,20
10,13
11,26
12,22
13,27
14,26
15,24
16,23
17,27
18,24
19,20
20,22
21,25
22,25
23,28
24,35
25,32
26,40
27,31
28,39
29,43
30,40
31,40
32,30
33,37
34,34
35,28
36,35
37,33
38,33
39,35
40,40
41,27
42,28
43,27
44,30
45,32
46,28
47,26
48,31
49,35
50,29
51,23
52,38
53,36
54,36
55,34
56,37
57,35
58,29
59,43
60,34
61,34
62,52
63,40
64,52
65,41
66,49
67,47
68,50
69,44
70,49
71,46
72,52
73,50
74,57
75,60
76,58
77,49
78,55
79,51
80,53
81,59
82,58
83,60
84,53
85,56
86,54
87,54
88,56
89,60
90,71
91,56
92,47
93,47
94,52
95,53
96,52
97,46
98,54
99,45
100,39
