times,counts
-2,4
-1,10
0,14
1,14
2,13
3,15
4,19
5,19
6,32
7,20
8,17
9,19
10,18
11,24
12,23
13,27
14,34
15,30
16,30
17,20
18,27
19,23
20,34
21,29
22,25
23,36
24,27
25,38
26,33
27,14
28,19
29,29
30,28
31,43
32,32
33,36
34,24
35,26
36,29
37,38
38,26
39,34
40,34
41,36
42,37
43,37
44,39
45,41
46,35
47,37
48,38
49,33
50,30
51,30
52,35
53,26
54,43
55,36
56,39
57,43
58,43
59,48
60,52
61,25
62,34
63,51
64,40
65,30
66,48
67,44
68,31
69,32
70,46
71,37
72,49
73,39
74,41
75,51
76,46
77,47
78,41
79,42
80,43
81,43
82,41
83,32
84,42
85,42
86,45
87,51
88,46
89,51
90,35
91,48
92,39
93,37
94,37
95,51
96,47
97,46
98,45
99,32
100,24
101,11
102,10
103,3
104,3
105,1
